time_meg,time_combined,word,duration,segment_id,run,f0_smooth,intensity,energy,turn_idx,position_in_turn,is_turn_initial
36.995,36.995," of,",0.9199999999999982,5,1,145.0811289459477,40.53879858739733,0.0017760997870938,6,0.8199152542372864,False
37.91499999999999,37.91499999999999, you,0.740000000000002,5,1,227.4352138146765,38.17080310342536,0.001070300699212,-1,0.0,False
38.655,38.655, know,0.0799999999999983,5,1,217.89468975577057,45.213633926884775,0.0024666544049973,7,0.4535714285714276,True
38.735,38.735, when,0.1999999999999993,5,1,173.90365539322,55.13836029336929,0.0082157654687849,7,0.5107142857142836,False
38.934999999999995,38.934999999999995, like,0.22000000000000242,5,1,163.82697737375025,53.594998322862025,0.006687241140753,7,0.6535714285714236,False
39.155,39.155, you,0.9799999999999969,5,1,78.16740460716795,57.96207506678498,0.010278481058775,7,0.8107142857142852,False
40.13499999999999,40.13499999999999, watch,0.5400000000000027,5,1,109.09710398672831,43.765649987211006,0.002931187395005,-1,0.0,False
40.675,40.675, it,0.259999999999998,5,1,109.09710398672831,42.71382893430124,0.0018356043146924,-1,0.0,False
40.934999999999995,40.934999999999995, but,0.17999999999999972,5,1,109.09710398672831,41.488972242300626,0.001677501830272,-1,0.0,False
41.114999999999995,41.114999999999995, then,0.22000000000000242,5,1,186.82764044964804,40.15012146776537,0.0013448066310959,-1,0.0,False
41.334999999999994,41.334999999999994, you,0.16000000000000014,5,1,186.82764044964804,38.833550814385006,0.001357617089525,-1,0.0,False
41.495,41.495, sort,0.17999999999999972,5,1,186.82764044964804,43.27880595771138,0.0023195066023615,-1,0.0,False
41.675,41.675, of,0.17999999999999972,5,1,186.82764044964804,50.78165977728241,0.0041640442796053,-1,0.0,False
41.855,41.855, don't,0.17999999999999972,5,1,186.82764044964804,41.70516202623352,0.0019922005012632,-1,0.0,False
42.035,42.035, have,0.1999999999999993,5,1,186.82764044964804,40.54085906584631,0.0014196934644134,-1,0.0,False
42.235,42.235, a,0.05999999999999872,5,1,186.82764044964804,44.272967246357034,0.0027012822683886,-1,0.0,False
42.294999999999995,42.294999999999995, long,0.0,5,1,186.82764044964804,40.51825274014673,0.0021284092217691,-1,0.0,False
42.294999999999995,42.294999999999995, time,0.17999999999999972,5,1,186.82764044964804,40.51825274014673,0.0021284092217691,-1,0.0,False
42.474999999999994,42.474999999999994, when,0.120000000000001,5,1,186.82764044964804,38.717162130404056,0.0011764122173193,8,0.10106382978722553,True
42.595,42.595, you,0.08000000000000185,5,1,186.82764044964804,54.93329651233726,0.0057084606960435,8,0.2287234042553158,False
42.675,42.675, forget,0.259999999999998,5,1,167.65857038680463,59.33747867154235,0.0128835299983616,8,0.3138297872340376,False
42.934999999999995,42.934999999999995, where,0.1999999999999993,5,1,157.34344771859634,49.89762670866075,0.0047265500761569,8,0.5904255319148872,False
43.13499999999999,43.13499999999999, you're,0.20000000000000284,5,1,169.9853921220476,41.63388058433855,0.0017350227572021,8,0.8031914893616918,False
43.334999999999994,43.334999999999994, up,0.16000000000000014,5,1,169.9853921220476,54.21510901101232,0.0071913162246346,-1,0.0,False
43.495,43.495, to.,0.17999999999999972,5,1,163.34402009215336,50.48435193809427,0.0044840862974521,-1,0.0,False
42.035,42.035, have,0.1999999999999993,6,1,186.82764044964804,40.54085906584631,0.0014196934644134,-1,0.0,False
42.235,42.235, a,0.05999999999999872,6,1,186.82764044964804,44.272967246357034,0.0027012822683886,-1,0.0,False
42.294999999999995,42.294999999999995, long,0.0,6,1,186.82764044964804,40.51825274014673,0.0021284092217691,-1,0.0,False
42.294999999999995,42.294999999999995, time,0.17999999999999972,6,1,186.82764044964804,40.51825274014673,0.0021284092217691,-1,0.0,False
42.474999999999994,42.474999999999994, when,0.120000000000001,6,1,186.82764044964804,38.717162130404056,0.0011764122173193,8,0.10106382978722553,False
42.595,42.595, you,0.08000000000000185,6,1,186.82764044964804,54.93329651233726,0.0057084606960435,8,0.2287234042553158,False
42.675,42.675, forget,0.259999999999998,6,1,167.65857038680463,59.33747867154235,0.0128835299983616,8,0.3138297872340376,False
42.934999999999995,42.934999999999995, where,0.1999999999999993,6,1,157.34344771859634,49.89762670866075,0.0047265500761569,8,0.5904255319148872,False
43.13499999999999,43.13499999999999, you're,0.20000000000000284,6,1,169.9853921220476,41.63388058433855,0.0017350227572021,8,0.8031914893616918,False
43.334999999999994,43.334999999999994, up,0.16000000000000014,6,1,169.9853921220476,54.21510901101232,0.0071913162246346,-1,0.0,False
43.495,43.495, to.,0.17999999999999972,6,1,163.34402009215336,50.48435193809427,0.0044840862974521,-1,0.0,False
44.275,44.275, Because,0.240000000000002,7,1,186.1254975613543,43.55311476325994,0.0021719108335669,9,0.2544247787610603,True
44.515,44.515, how,0.1599999999999966,7,1,188.05480877190857,50.53159461098479,0.0048796534538285,9,0.36061946902654796,False
44.675,44.675, many,0.20000000000000284,7,1,191.74036822620795,48.310793957581375,0.0041563780978346,9,0.43141592920353766,False
44.875,44.875, seasons,0.3399999999999963,7,1,160.80848336175043,54.442913845367904,0.0071189752779916,9,0.519911504424778,False
45.214999999999996,45.214999999999996, are,0.240000000000002,7,1,99.44812128002316,38.916377555170264,0.0011734589934349,9,0.6703539823008826,False
45.455,45.455, there?,0.3400000000000034,7,1,167.1751306038099,52.08396280202238,0.0062631457112736,9,0.7765486725663704,False
47.295,47.295," Oh,",0.4199999999999946,8,1,96.98532181792844,36.503446393489895,0.0011327221291139,-1,0.0,False
47.955,47.955, so,0.21999999999999886,8,1,96.98532181792844,45.77058523245083,0.0027753747999669,-1,0.0,False
48.175,48.175, I,0.12000000000000455,8,1,96.98532181792844,40.60496332672622,0.0014028847217559,-1,0.0,False
48.295,48.295, guess,0.11999999999999744,8,1,96.98532181792844,42.731897120030496,0.0020079731475559,-1,0.0,False
48.415,48.415, maybe,0.28000000000000114,8,1,96.98532181792844,38.41835956641681,0.0011596372351057,-1,0.0,False
48.695,48.695, I,0.1599999999999966,8,1,224.25689273469135,38.70905555214455,0.0012751392787324,-1,0.0,False
48.855,48.855, did,0.0800000000000054,8,1,224.25689273469135,36.760002951437485,0.001342032570392,-1,0.0,False
48.935,48.935, get,0.17999999999999972,8,1,224.25689273469135,40.10645722103885,0.0013653113273913,-1,0.0,False
49.115,49.115, that,0.23999999999999488,8,1,224.25689273469135,40.62050865860016,0.0012490963563322,-1,0.0,False
49.355,49.355, far.,0.30000000000000426,8,1,224.25689273469135,44.84034456576076,0.0025543922092764,-1,0.0,False
50.255,50.255, But,0.21999999999999886,9,1,224.25689273469135,37.50087841417496,0.0011082988930866,-1,0.0,False
50.475,50.475, there's,0.17999999999999972,9,1,224.25689273469135,43.15513246542222,0.0022060610353945,-1,0.0,False
50.655,50.655, a,0.01999999999999602,9,1,224.25689273469135,42.40782573265955,0.0018608269747349,10,0.03289473684210348,True
50.675,50.675, lot,0.14000000000000057,9,1,224.25689273469135,43.834833526902315,0.0021526780910789,10,0.04166666666666316,False
50.815,50.815, of,0.12000000000000455,9,1,224.25689273469135,41.527343652847314,0.0016386300558223,10,0.1030701754385934,False
50.935,50.935," episodes,",0.37999999999999545,9,1,211.19780599594213,58.54098200364111,0.0116116944700481,10,0.15570175438596395,False
51.495,51.495, no?,0.1600000000000037,9,1,203.10851350495292,47.47905738688176,0.0055858506821061,10,0.4013157894736818,False
54.615,54.615," Yeah,",0.4799999999999969,10,1,90.58689855634144,59.47051968286531,0.0137224309146409,11,0.07905027932960892,True
55.475,55.475, yeah.,0.0799999999999983,10,1,96.8307813527492,60.82522750560352,0.018308440223333,11,0.1270949720670391,False
55.935,55.935," Okay,",0.27999999999999403,11,1,121.32313130922148,58.587986733218955,0.0117013826966282,11,0.15279329608938552,False
56.495,56.495, who's,0.240000000000002,11,1,86.27099019926037,53.81134258254273,0.0080874916166054,11,0.18407821229050259,False
56.735,56.735, your,0.10000000000000142,11,1,168.81189686302065,60.7929667272527,0.0158093571662896,11,0.197486033519553,False
56.835,56.835, favorite,0.29999999999999716,11,1,168.2237880877844,61.72579745510145,0.017286425456404,11,0.20307262569832402,False
57.135,57.135, character?,1.0600000000000023,11,1,161.6594684573483,59.66499364970989,0.0136253703385582,11,0.2198324022346367,False
62.815000000000005,62.815000000000005," Yeah,",0.4799999999999969,12,1,184.95395828736423,64.59808362315995,0.0240349285304539,11,0.5371508379888272,False
63.815,63.815," yeah,",0.21999999999999886,12,1,163.240790303236,58.80338861985387,0.0131320282816931,11,0.5930167597765363,False
64.475,64.475, with,0.11999999999999744,12,1,165.54556005755455,40.92180913870248,0.001636709203012,11,0.6298882681564244,False
64.595,64.595, the,0.17999999999999972,12,1,165.54556005755455,40.36051909927988,0.0015589869581158,11,0.6365921787709498,False
64.775,64.775, earth.,0.3200000000000003,12,1,165.54556005755455,41.65225953510284,0.0014730304246769,11,0.6466480446927378,False
65.435,65.435," Yeah,",0.19999999999999574,13,1,174.6155916568579,39.64528157810311,0.0012049117358402,11,0.683519553072626,False
65.63499999999999,65.63499999999999," yeah,",1.3999999999999986,13,1,195.6174619124476,48.03214834685025,0.0034771363716566,11,0.6946927374301672,False
67.035,67.035, yeah.,0.38000000000000256,13,1,165.26365608659253,49.81125016180603,0.0046383179724212,11,0.7729050279329609,False
67.41499999999999,67.41499999999999, I,0.759999999999998,13,1,161.06301168102226,62.95577866416657,0.0192500520497561,11,0.7941340782122903,False
68.175,68.175, feel,2.219999999999999,13,1,168.46191826004463,60.87536024667725,0.0158468913286946,11,0.8365921787709498,False
70.395,70.395, like,0.3200000000000003,13,1,220.84932434170688,61.8210655627228,0.0175485201179978,11,0.9606145251396648,False
70.715,70.715, the,0.8400000000000034,13,1,195.69791306861757,58.86299785051794,0.0123965134844165,11,0.9784916201117323,False
71.555,71.555, only,0.28000000000000114,13,1,101.54194361853828,41.96761527973555,0.0017924392595888,-1,0.0,False
71.83500000000001,71.83500000000001, thing,0.17999999999999972,13,1,222.49921011215056,48.42291373620323,0.0036116896662857,12,0.00920427553444188,True
72.015,72.015, I,0.14000000000000057,13,1,195.06391443528543,59.61309501450364,0.0137075129896419,12,0.019893111638954512,False
72.155,72.155, really,0.3399999999999963,13,1,190.53254923312588,51.92459439885262,0.0054654972627749,12,0.0282066508313536,False
72.495,72.495, remember,0.4200000000000017,13,1,295.2775824005062,59.52251303532694,0.0130717456340804,12,0.04839667458432294,False
72.91499999999999,72.91499999999999, the,0.3400000000000034,13,1,234.8254964747569,60.46999448318501,0.0145368110388534,12,0.07333729216151937,False
73.255,73.255, last,0.4199999999999946,13,1,207.2492293729771,61.70240531209364,0.0163005776703322,12,0.09352731591448869,False
73.675,73.675, part,0.30000000000000426,13,1,179.61013107344988,46.13391864386403,0.0028454358689478,12,0.11846793349168597,False
73.975,73.975, I,0.11999999999999744,13,1,227.5874432493482,65.77009907931357,0.0272065158933383,12,0.1362826603325409,False
74.095,74.095, got,0.14000000000000057,13,1,200.8340157401113,49.97496231203444,0.0071093267761126,12,0.14340855106888323,False
74.235,74.235, up,0.20000000000000284,13,1,193.9334627229954,57.9438295963985,0.0108916033059384,12,0.1517220902612823,False
74.435,74.435," to,",0.09999999999999432,13,1,84.02897952152273,42.631491428972936,0.0039416030049352,12,0.16359857482185255,False
74.61500000000001,74.61500000000001, you,0.01999999999999602,13,1,89.83149742234582,57.606243252765765,0.0101554542779928,12,0.17428741092636604,False
74.63499999999999,74.63499999999999, know,0.0799999999999983,13,1,90.7778228419742,57.76851887487247,0.011091685853898,12,0.17547505938242197,False
74.715,74.715, the,0.12000000000000455,13,1,87.25465756840923,54.882709997487986,0.0074030067771674,12,0.18022565320665074,False
74.83500000000001,74.83500000000001, part,0.21999999999999886,13,1,87.70757400951523,49.389581459924266,0.0041843852959568,12,0.18735154394299305,False
75.055,75.055, where,0.21999999999999886,13,1,87.70757400951523,39.46880692654938,0.0012984588975086,12,0.2004156769596201,False
75.275,75.275, they're,0.1600000000000037,13,1,87.70757400951523,39.32370018812517,0.0013316139811648,12,0.2134798099762471,False
75.435,75.435, sort,0.11999999999999744,13,1,87.70757400951523,41.69162876565051,0.0018587036756798,12,0.22298099762470297,False
75.555,75.555, of,0.17999999999999972,13,1,87.70757400951523,39.33897478409485,0.0013730248901992,12,0.2301068883610453,False
75.735,75.735, like,0.14000000000000057,13,1,87.70757400951523,38.20995874558718,0.0012348853051661,12,0.24079572446555791,False
75.875,75.875, running,0.37999999999999545,13,1,87.70757400951523,43.732932369359,0.0020615309476855,12,0.249109263657957,False
76.255,76.255, and,1.2600000000000051,13,1,87.70757400951523,38.35521127362742,0.0011740481713788,12,0.27167458432303987,False
77.515,77.515, it's,0.35999999999999943,13,1,87.70757400951523,41.51835496421523,0.0014852990861982,12,0.3464964370546317,False
77.875,77.875, the,0.09999999999999432,13,1,87.70757400951523,50.21346702174685,0.004378783982247,12,0.36787410926365777,False
77.975,77.975, guy,0.18000000000000682,13,1,87.70757400951523,47.7904131541746,0.0035814184229821,12,0.3738123515439425,False
78.155,78.155, with,0.20000000000000284,13,1,87.70757400951523,44.702155461551065,0.0023685318883507,12,0.384501187648456,False
78.355,78.355, the,0.09999999999999432,13,1,87.70757400951523,44.14441005861688,0.0022961001377552,12,0.3963776722090262,False
78.455,78.455, cabbages,0.5400000000000063,13,1,87.70757400951523,41.56376850044091,0.0016527600819242,12,0.4023159144893109,False
78.995,78.995, and,0.5799999999999983,13,1,87.70757400951523,38.98155756657125,0.0013507882831618,12,0.4343824228028505,False
79.575,79.575, he's,0.28000000000000114,13,1,87.70757400951523,47.089892729069355,0.0028076053131375,12,0.46882422802850365,False
79.855,79.855," like,",0.14000000000000057,13,1,87.70757400951523,42.71581461757174,0.0020620038267228,12,0.4854513064133018,False
80.075,80.075, they,0.29999999999999716,13,1,87.70757400951523,42.34244128907516,0.0015215958701441,12,0.4985154394299288,False
80.375,80.375, like,0.20000000000000284,13,1,87.70757400951523,40.708840339593195,0.0012811350170524,12,0.5163301662707838,False
80.575,80.575, knock,0.1799999999999926,13,1,87.70757400951523,40.85975669634027,0.0014006007695572,12,0.528206650831354,False
80.755,80.755, over,0.29999999999999716,13,1,87.70757400951523,38.814916678084906,0.0012098531005904,12,0.5388954869358666,False
81.05499999999999,81.05499999999999, his,0.1600000000000108,13,1,87.70757400951523,39.491717536839715,0.0014077525120226,12,0.5567102137767216,False
81.215,81.215, cabbage,0.35999999999999943,13,1,87.70757400951523,39.172163241968065,0.0014041577233008,12,0.5662114014251783,False
81.575,81.575, trolley,0.45999999999999375,13,1,87.70757400951523,43.479590962312415,0.0022382158786067,12,0.5875890736342044,False
82.035,82.035, and,0.0799999999999983,13,1,215.06767724852105,43.08992194377848,0.0023446758277709,12,0.6149049881235152,False
82.115,82.115, they're,0.10000000000000853,13,1,215.06767724852105,45.09816198430829,0.0024822358973329,12,0.6196555819477432,False
82.215,82.215," like,",0.14000000000000057,13,1,215.06767724852105,51.54436850206761,0.0050875958986569,12,0.6255938242280287,False
82.355,82.355, oh,0.19999999999998863,13,1,215.06767724852105,40.24292094388866,0.0014253102708605,12,0.6339073634204277,False
82.55499999999999,82.55499999999999, my,0.18000000000000682,13,1,215.06767724852105,40.090614651859106,0.0016039237380023,12,0.6457838479809972,False
82.735,82.735, cabbages.,0.5999999999999943,13,1,215.06767724852105,41.70257730606965,0.0016789678484201,12,0.6564726840855106,False
67.41499999999999,67.41499999999999, I,0.759999999999998,14,1,161.06301168102226,62.95577866416657,0.0192500520497561,11,0.7941340782122903,False
68.17499999999998,68.17499999999998, feel,2.219999999999999,14,1,168.46191826004463,60.87536024667725,0.0158468913286946,11,0.836592178770949,False
70.39499999999998,70.39499999999998, like,0.3200000000000003,14,1,220.84932434170688,61.8210655627228,0.0175485201179978,11,0.960614525139664,False
70.71499999999999,70.71499999999999, the,0.8400000000000034,14,1,195.69791306861757,58.86299785051794,0.0123965134844165,11,0.9784916201117315,False
71.55499999999999,71.55499999999999, only,0.28000000000000114,14,1,101.54194361853828,41.96761527973555,0.0017924392595888,-1,0.0,False
71.835,71.835, thing,0.17999999999999972,14,1,222.49921011215056,48.42291373620323,0.0036116896662857,12,0.009204275534441034,False
72.01499999999999,72.01499999999999, I,0.14000000000000057,14,1,195.06391443528543,59.61309501450364,0.0137075129896419,12,0.019893111638953666,False
72.155,72.155, really,0.3399999999999963,14,1,190.53254923312588,51.92459439885262,0.0054654972627749,12,0.0282066508313536,False
72.49499999999999,72.49499999999999, remember,0.4200000000000017,14,1,295.2775824005062,59.52251303532694,0.0130717456340804,12,0.04839667458432209,False
72.91499999999999,72.91499999999999, the,0.3400000000000034,14,1,234.8254964747569,60.46999448318501,0.0145368110388534,12,0.07333729216151937,False
73.255,73.255, last,0.4199999999999946,14,1,207.2492293729771,61.70240531209364,0.0163005776703322,12,0.09352731591448869,False
73.67499999999998,73.67499999999998, part,0.30000000000000426,14,1,179.61013107344988,46.13391864386403,0.0028454358689478,12,0.11846793349168512,False
73.975,73.975, I,0.11999999999999744,14,1,227.5874432493482,65.77009907931357,0.0272065158933383,12,0.1362826603325409,False
74.095,74.095, got,0.14000000000000057,14,1,200.8340157401113,49.97496231203444,0.0071093267761126,12,0.14340855106888323,False
74.23499999999999,74.23499999999999, up,0.20000000000000284,14,1,193.9334627229954,57.9438295963985,0.0108916033059384,12,0.15172209026128147,False
74.435,74.435," to,",0.09999999999999432,14,1,84.02897952152273,42.631491428972936,0.0039416030049352,12,0.16359857482185255,False
74.615,74.615, you,0.01999999999999602,14,1,89.83149742234582,57.606243252765765,0.0101554542779928,12,0.1742874109263652,False
74.63499999999999,74.63499999999999, know,0.0799999999999983,14,1,90.7778228419742,57.76851887487247,0.011091685853898,12,0.17547505938242197,False
74.71499999999999,74.71499999999999, the,0.12000000000000455,14,1,87.25465756840923,54.882709997487986,0.0074030067771674,12,0.1802256532066499,False
74.835,74.835, part,0.21999999999999886,14,1,87.70757400951523,49.389581459924266,0.0041843852959568,12,0.18735154394299222,False
75.05499999999999,75.05499999999999, where,0.21999999999999886,14,1,87.70757400951523,39.46880692654938,0.0012984588975086,12,0.20041567695961923,False
75.27499999999999,75.27499999999999, they're,0.1600000000000037,14,1,87.70757400951523,39.32370018812517,0.0013316139811648,12,0.21347980997624624,False
75.435,75.435, sort,0.11999999999999744,14,1,87.70757400951523,41.69162876565051,0.0018587036756798,12,0.22298099762470297,False
75.55499999999999,75.55499999999999, of,0.17999999999999972,14,1,87.70757400951523,39.33897478409485,0.0013730248901992,12,0.23010688836104443,False
75.73499999999999,75.73499999999999, like,0.14000000000000057,14,1,87.70757400951523,38.20995874558718,0.0012348853051661,12,0.24079572446555705,False
75.875,75.875, running,0.37999999999999545,14,1,87.70757400951523,43.732932369359,0.0020615309476855,12,0.249109263657957,False
76.255,76.255, and,1.2600000000000051,14,1,87.70757400951523,38.35521127362742,0.0011740481713788,12,0.27167458432303987,False
77.51499999999999,77.51499999999999, it's,0.35999999999999943,14,1,87.70757400951523,41.51835496421523,0.0014852990861982,12,0.34649643705463085,False
77.875,77.875, the,0.09999999999999432,14,1,87.70757400951523,50.21346702174685,0.004378783982247,12,0.36787410926365777,False
77.975,77.975, guy,0.18000000000000682,14,1,87.70757400951523,47.7904131541746,0.0035814184229821,12,0.3738123515439425,False
78.155,78.155, with,0.20000000000000284,14,1,87.70757400951523,44.702155461551065,0.0023685318883507,12,0.384501187648456,False
78.35499999999999,78.35499999999999, the,0.09999999999999432,14,1,87.70757400951523,44.14441005861688,0.0022961001377552,12,0.39637767220902537,False
78.45499999999998,78.45499999999998, cabbages,0.5400000000000063,14,1,87.70757400951523,41.56376850044091,0.0016527600819242,12,0.4023159144893101,False
78.995,78.995, and,0.5799999999999983,14,1,87.70757400951523,38.98155756657125,0.0013507882831618,12,0.4343824228028505,False
79.57499999999999,79.57499999999999, he's,0.28000000000000114,14,1,87.70757400951523,47.089892729069355,0.0028076053131375,12,0.46882422802850277,False
79.85499999999999,79.85499999999999," like,",0.14000000000000057,14,1,87.70757400951523,42.71581461757174,0.0020620038267228,12,0.485451306413301,False
80.07499999999999,80.07499999999999, they,0.29999999999999716,14,1,87.70757400951523,42.34244128907516,0.0015215958701441,12,0.498515439429928,False
80.375,80.375, like,0.20000000000000284,14,1,87.70757400951523,40.708840339593195,0.0012811350170524,12,0.5163301662707838,False
80.57499999999999,80.57499999999999, knock,0.1799999999999926,14,1,87.70757400951523,40.85975669634027,0.0014006007695572,12,0.5282066508313532,False
80.755,80.755, over,0.29999999999999716,14,1,87.70757400951523,38.814916678084906,0.0012098531005904,12,0.5388954869358666,False
81.05499999999998,81.05499999999998, his,0.1600000000000108,14,1,87.70757400951523,39.491717536839715,0.0014077525120226,12,0.5567102137767208,False
81.215,81.215, cabbage,0.35999999999999943,14,1,87.70757400951523,39.172163241968065,0.0014041577233008,12,0.5662114014251783,False
81.57499999999999,81.57499999999999, trolley,0.45999999999999375,14,1,87.70757400951523,43.479590962312415,0.0022382158786067,12,0.5875890736342035,False
82.035,82.035, and,0.0799999999999983,14,1,215.06767724852105,43.08992194377848,0.0023446758277709,12,0.6149049881235152,False
82.11499999999998,82.11499999999998, they're,0.10000000000000853,14,1,215.06767724852105,45.09816198430829,0.0024822358973329,12,0.6196555819477423,False
82.215,82.215," like,",0.14000000000000057,14,1,215.06767724852105,51.54436850206761,0.0050875958986569,12,0.6255938242280287,False
82.35499999999999,82.35499999999999, oh,0.19999999999998863,14,1,215.06767724852105,40.24292094388866,0.0014253102708605,12,0.633907363420427,False
82.55499999999998,82.55499999999998, my,0.18000000000000682,14,1,215.06767724852105,40.090614651859106,0.0016039237380023,12,0.6457838479809963,False
82.73499999999999,82.73499999999999, cabbages.,0.5999999999999943,14,1,215.06767724852105,41.70257730606965,0.0016789678484201,12,0.6564726840855098,False
83.915,83.915," Yeah,",0.3999999999999915,15,1,215.06767724852105,50.57297208014172,0.0044924523681402,12,0.7265439429928745,False
84.335,84.335, but,0.20000000000000284,15,1,215.06767724852105,41.35729050831756,0.0016705403104422,12,0.751484560570071,False
84.535,84.535, I,0.14000000000000057,15,1,215.06767724852105,41.928179933035295,0.0020849478896701,12,0.7633610451306412,False
84.675,84.675, don't,0.14000000000000057,15,1,215.06767724852105,41.03474417456235,0.0015433164080605,12,0.7716745843230403,False
