segment_id,start,end,text,words,avg_logprob,no_speech_prob,start_meg,end_meg,words_meg
48,110.7,111.74,I think they have lost here.,"[{'word': ' I', 'start': np.float64(110.7), 'end': np.float64(110.82), 'probability': np.float64(0.06839995086193085)}, {'word': ' think', 'start': np.float64(110.82), 'end': np.float64(110.94), 'probability': np.float64(0.1918954700231552)}, {'word': ' they', 'start': np.float64(110.94), 'end': np.float64(111.06), 'probability': np.float64(0.43511050939559937)}, {'word': ' have', 'start': np.float64(111.06), 'end': np.float64(111.16), 'probability': np.float64(0.423170804977417)}, {'word': ' lost', 'start': np.float64(111.16), 'end': np.float64(111.5), 'probability': np.float64(0.22013306617736816)}, {'word': ' here.', 'start': np.float64(111.5), 'end': np.float64(111.74), 'probability': np.float64(0.1921335607767105)}, {'word': "" It's"", 'start': np.float64(111.9), 'end': np.float64(111.98), 'probability': np.float64(0.5747050568461418)}, {'word': ' basically', 'start': np.float64(111.98), 'end': np.float64(112.04), 'probability': np.float64(0.11711739748716354)}, {'word': ' gone', 'start': np.float64(112.04), 'end': np.float64(112.36), 'probability': np.float64(0.8487764000892639)}, {'word': ' now.', 'start': np.float64(112.36), 'end': np.float64(112.6), 'probability': np.float64(0.8694210648536682)}]",-0.4835818875220514,0.03373805806040764,114.538,115.57799999999999,"[{'word': ' I', 'start': np.float64(110.7), 'end': np.float64(110.82), 'probability': np.float64(0.06839995086193085), 'start_meg': np.float64(114.538), 'end_meg': np.float64(114.65799999999999)}, {'word': ' think', 'start': np.float64(110.82), 'end': np.float64(110.94), 'probability': np.float64(0.1918954700231552), 'start_meg': np.float64(114.65799999999999), 'end_meg': np.float64(114.77799999999999)}, {'word': ' they', 'start': np.float64(110.94), 'end': np.float64(111.06), 'probability': np.float64(0.43511050939559937), 'start_meg': np.float64(114.77799999999999), 'end_meg': np.float64(114.898)}, {'word': ' have', 'start': np.float64(111.06), 'end': np.float64(111.16), 'probability': np.float64(0.423170804977417), 'start_meg': np.float64(114.898), 'end_meg': np.float64(114.99799999999999)}, {'word': ' lost', 'start': np.float64(111.16), 'end': np.float64(111.5), 'probability': np.float64(0.22013306617736816), 'start_meg': np.float64(114.99799999999999), 'end_meg': np.float64(115.338)}, {'word': ' here.', 'start': np.float64(111.5), 'end': np.float64(111.74), 'probability': np.float64(0.1921335607767105), 'start_meg': np.float64(115.338), 'end_meg': np.float64(115.57799999999999)}]"
49,111.9,112.6,It's basically gone now.,"[{'word': "" It's"", 'start': np.float64(111.9), 'end': np.float64(111.98), 'probability': np.float64(0.5747050568461418)}, {'word': ' basically', 'start': np.float64(111.98), 'end': np.float64(112.04), 'probability': np.float64(0.11711739748716354)}, {'word': ' gone', 'start': np.float64(112.04), 'end': np.float64(112.36), 'probability': np.float64(0.8487764000892639)}, {'word': ' now.', 'start': np.float64(112.36), 'end': np.float64(112.6), 'probability': np.float64(0.8694210648536682)}]",-0.4835818875220514,0.03373805806040764,115.738,116.43799999999999,"[{'word': "" It's"", 'start': np.float64(111.9), 'end': np.float64(111.98), 'probability': np.float64(0.5747050568461418), 'start_meg': np.float64(115.738), 'end_meg': np.float64(115.818)}, {'word': ' basically', 'start': np.float64(111.98), 'end': np.float64(112.04), 'probability': np.float64(0.11711739748716354), 'start_meg': np.float64(115.818), 'end_meg': np.float64(115.878)}, {'word': ' gone', 'start': np.float64(112.04), 'end': np.float64(112.36), 'probability': np.float64(0.8487764000892639), 'start_meg': np.float64(115.878), 'end_meg': np.float64(116.198)}, {'word': ' now.', 'start': np.float64(112.36), 'end': np.float64(112.6), 'probability': np.float64(0.8694210648536682), 'start_meg': np.float64(116.198), 'end_meg': np.float64(116.43799999999999)}]"
50,112.9,113.26,"Oh, yeah.","[{'word': ' Oh,', 'start': np.float64(112.9), 'end': np.float64(113.02), 'probability': np.float64(0.2835047245025635)}, {'word': ' yeah.', 'start': np.float64(113.18), 'end': np.float64(113.26), 'probability': np.float64(0.9748397469520569)}]",-0.4835818875220514,0.03373805806040764,116.738,117.098,"[{'word': ' Oh,', 'start': np.float64(112.9), 'end': np.float64(113.02), 'probability': np.float64(0.2835047245025635), 'start_meg': np.float64(116.738), 'end_meg': np.float64(116.85799999999999)}, {'word': ' yeah.', 'start': np.float64(113.18), 'end': np.float64(113.26), 'probability': np.float64(0.9748397469520569), 'start_meg': np.float64(117.018), 'end_meg': np.float64(117.098)}]"
51,113.84,114.64,Who do they have now?,"[{'word': ' Who', 'start': np.float64(113.84), 'end': np.float64(114.08), 'probability': np.float64(0.01509921345859766)}, {'word': ' do', 'start': np.float64(114.08), 'end': np.float64(114.24), 'probability': np.float64(0.06746846437454224)}, {'word': ' they', 'start': np.float64(114.24), 'end': np.float64(114.28), 'probability': np.float64(0.8958911895751953)}, {'word': ' have', 'start': np.float64(114.28), 'end': np.float64(114.4), 'probability': np.float64(0.9221317768096924)}, {'word': ' now?', 'start': np.float64(114.4), 'end': np.float64(114.64), 'probability': np.float64(0.893640398979187)}, {'word': ' Did', 'start': np.float64(114.82), 'end': np.float64(114.82), 'probability': np.float64(0.6268481612205505)}, {'word': ' they', 'start': np.float64(114.82), 'end': np.float64(115.08), 'probability': np.float64(0.6442751884460449)}, {'word': ' have', 'start': np.float64(115.08), 'end': np.float64(115.1), 'probability': np.float64(0.20945334434509277)}, {'word': ' a', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.2075086385011673)}, {'word': ' play?', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.08897366374731064)}, {'word': ' You', 'start': np.float64(115.16), 'end': np.float64(115.18), 'probability': np.float64(0.4045206606388092)}, {'word': ' might', 'start': np.float64(115.18), 'end': np.float64(115.3), 'probability': np.float64(0.9257227778434753)}, {'word': ' know.', 'start': np.float64(115.3), 'end': np.float64(115.92), 'probability': np.float64(0.7356754541397095)}, {'word': ' Or', 'start': np.float64(116.1), 'end': np.float64(116.46), 'probability': np.float64(0.04483814164996147)}, {'word': ' the', 'start': np.float64(116.46), 'end': np.float64(117.16), 'probability': np.float64(0.09842643141746521)}, {'word': ' grassroot?', 'start': np.float64(117.16), 'end': np.float64(117.34), 'probability': np.float64(0.11849065124988556)}]",-0.4835818875220514,0.03373805806040764,117.678,118.478,"[{'word': ' Who', 'start': np.float64(113.84), 'end': np.float64(114.08), 'probability': np.float64(0.01509921345859766), 'start_meg': np.float64(117.678), 'end_meg': np.float64(117.91799999999999)}, {'word': ' do', 'start': np.float64(114.08), 'end': np.float64(114.24), 'probability': np.float64(0.06746846437454224), 'start_meg': np.float64(117.91799999999999), 'end_meg': np.float64(118.07799999999999)}, {'word': ' they', 'start': np.float64(114.24), 'end': np.float64(114.28), 'probability': np.float64(0.8958911895751953), 'start_meg': np.float64(118.07799999999999), 'end_meg': np.float64(118.118)}, {'word': ' have', 'start': np.float64(114.28), 'end': np.float64(114.4), 'probability': np.float64(0.9221317768096924), 'start_meg': np.float64(118.118), 'end_meg': np.float64(118.238)}, {'word': ' now?', 'start': np.float64(114.4), 'end': np.float64(114.64), 'probability': np.float64(0.893640398979187), 'start_meg': np.float64(118.238), 'end_meg': np.float64(118.478)}]"
52,114.82,115.1,Did they have a play?,"[{'word': ' Did', 'start': np.float64(114.82), 'end': np.float64(114.82), 'probability': np.float64(0.6268481612205505)}, {'word': ' they', 'start': np.float64(114.82), 'end': np.float64(115.08), 'probability': np.float64(0.6442751884460449)}, {'word': ' have', 'start': np.float64(115.08), 'end': np.float64(115.1), 'probability': np.float64(0.20945334434509277)}, {'word': ' a', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.2075086385011673)}, {'word': ' play?', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.08897366374731064)}]",-0.4835818875220514,0.03373805806040764,118.65799999999999,118.93799999999999,"[{'word': ' Did', 'start': np.float64(114.82), 'end': np.float64(114.82), 'probability': np.float64(0.6268481612205505), 'start_meg': np.float64(118.65799999999999), 'end_meg': np.float64(118.65799999999999)}, {'word': ' they', 'start': np.float64(114.82), 'end': np.float64(115.08), 'probability': np.float64(0.6442751884460449), 'start_meg': np.float64(118.65799999999999), 'end_meg': np.float64(118.91799999999999)}, {'word': ' have', 'start': np.float64(115.08), 'end': np.float64(115.1), 'probability': np.float64(0.20945334434509277), 'start_meg': np.float64(118.91799999999999), 'end_meg': np.float64(118.93799999999999)}, {'word': ' a', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.2075086385011673), 'start_meg': np.float64(118.93799999999999), 'end_meg': np.float64(118.93799999999999)}, {'word': ' play?', 'start': np.float64(115.1), 'end': np.float64(115.1), 'probability': np.float64(0.08897366374731064), 'start_meg': np.float64(118.93799999999999), 'end_meg': np.float64(118.93799999999999)}]"
53,115.16,115.92,You might know.,"[{'word': ' You', 'start': np.float64(115.16), 'end': np.float64(115.18), 'probability': np.float64(0.4045206606388092)}, {'word': ' might', 'start': np.float64(115.18), 'end': np.float64(115.3), 'probability': np.float64(0.9257227778434753)}, {'word': ' know.', 'start': np.float64(115.3), 'end': np.float64(115.92), 'probability': np.float64(0.7356754541397095)}]",-0.4835818875220514,0.03373805806040764,118.99799999999999,119.758,"[{'word': ' You', 'start': np.float64(115.16), 'end': np.float64(115.18), 'probability': np.float64(0.4045206606388092), 'start_meg': np.float64(118.99799999999999), 'end_meg': np.float64(119.018)}, {'word': ' might', 'start': np.float64(115.18), 'end': np.float64(115.3), 'probability': np.float64(0.9257227778434753), 'start_meg': np.float64(119.018), 'end_meg': np.float64(119.13799999999999)}, {'word': ' know.', 'start': np.float64(115.3), 'end': np.float64(115.92), 'probability': np.float64(0.7356754541397095), 'start_meg': np.float64(119.13799999999999), 'end_meg': np.float64(119.758)}]"
54,116.1,117.3,Or the grassroot?,"[{'word': ' Or', 'start': np.float64(116.1), 'end': np.float64(116.46), 'probability': np.float64(0.04483814164996147)}, {'word': ' the', 'start': np.float64(116.46), 'end': np.float64(117.16), 'probability': np.float64(0.09842643141746521)}, {'word': ' grassroot?', 'start': np.float64(117.16), 'end': np.float64(117.34), 'probability': np.float64(0.11849065124988556)}]",-0.4835818875220514,0.03373805806040764,119.93799999999999,121.13799999999999,"[{'word': ' Or', 'start': np.float64(116.1), 'end': np.float64(116.46), 'probability': np.float64(0.04483814164996147), 'start_meg': np.float64(119.93799999999999), 'end_meg': np.float64(120.29799999999999)}, {'word': ' the', 'start': np.float64(116.46), 'end': np.float64(117.16), 'probability': np.float64(0.09842643141746521), 'start_meg': np.float64(120.29799999999999), 'end_meg': np.float64(120.99799999999999)}, {'word': ' grassroot?', 'start': np.float64(117.16), 'end': np.float64(117.34), 'probability': np.float64(0.11849065124988556), 'start_meg': np.float64(120.99799999999999), 'end_meg': np.float64(121.178)}]"
55,118.74,119.1,No.,"[{'word': ' No.', 'start': np.float64(118.74), 'end': np.float64(119.1), 'probability': np.float64(0.9655941724777222)}]",-0.4835818875220514,0.03373805806040764,122.57799999999999,122.93799999999999,"[{'word': ' No.', 'start': np.float64(118.74), 'end': np.float64(119.1), 'probability': np.float64(0.9655941724777222), 'start_meg': np.float64(122.57799999999999), 'end_meg': np.float64(122.93799999999999)}]"
56,120.84,121.2,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(120.84), 'end': np.float64(121.2), 'probability': np.float64(0.09492500126361847)}, {'word': "" It's"", 'start': np.float64(121.36), 'end': np.float64(121.5), 'probability': np.float64(0.800055056810379)}, {'word': ' probably', 'start': np.float64(121.5), 'end': np.float64(121.68), 'probability': np.float64(0.4292221665382385)}, {'word': ' a', 'start': np.float64(121.68), 'end': np.float64(121.84), 'probability': np.float64(0.6166602373123169)}, {'word': ' lot', 'start': np.float64(121.84), 'end': np.float64(122.02), 'probability': np.float64(0.6123040914535522)}, {'word': ' of', 'start': np.float64(122.02), 'end': np.float64(122.18), 'probability': np.float64(0.49165719747543335)}, {'word': ' more.', 'start': np.float64(122.18), 'end': np.float64(122.36), 'probability': np.float64(0.1802910417318344)}]",-0.4835818875220514,0.03373805806040764,124.678,125.038,"[{'word': ' Yeah.', 'start': np.float64(120.84), 'end': np.float64(121.2), 'probability': np.float64(0.09492500126361847), 'start_meg': np.float64(124.678), 'end_meg': np.float64(125.038)}]"
57,121.36,122.36,It's probably a lot of more.,"[{'word': "" It's"", 'start': np.float64(121.36), 'end': np.float64(121.5), 'probability': np.float64(0.800055056810379)}, {'word': ' probably', 'start': np.float64(121.5), 'end': np.float64(121.68), 'probability': np.float64(0.4292221665382385)}, {'word': ' a', 'start': np.float64(121.68), 'end': np.float64(121.84), 'probability': np.float64(0.6166602373123169)}, {'word': ' lot', 'start': np.float64(121.84), 'end': np.float64(122.02), 'probability': np.float64(0.6123040914535522)}, {'word': ' of', 'start': np.float64(122.02), 'end': np.float64(122.18), 'probability': np.float64(0.49165719747543335)}, {'word': ' more.', 'start': np.float64(122.18), 'end': np.float64(122.36), 'probability': np.float64(0.1802910417318344)}]",-0.4835818875220514,0.03373805806040764,125.198,126.198,"[{'word': "" It's"", 'start': np.float64(121.36), 'end': np.float64(121.5), 'probability': np.float64(0.800055056810379), 'start_meg': np.float64(125.198), 'end_meg': np.float64(125.338)}, {'word': ' probably', 'start': np.float64(121.5), 'end': np.float64(121.68), 'probability': np.float64(0.4292221665382385), 'start_meg': np.float64(125.338), 'end_meg': np.float64(125.518)}, {'word': ' a', 'start': np.float64(121.68), 'end': np.float64(121.84), 'probability': np.float64(0.6166602373123169), 'start_meg': np.float64(125.518), 'end_meg': np.float64(125.678)}, {'word': ' lot', 'start': np.float64(121.84), 'end': np.float64(122.02), 'probability': np.float64(0.6123040914535522), 'start_meg': np.float64(125.678), 'end_meg': np.float64(125.85799999999999)}, {'word': ' of', 'start': np.float64(122.02), 'end': np.float64(122.18), 'probability': np.float64(0.49165719747543335), 'start_meg': np.float64(125.85799999999999), 'end_meg': np.float64(126.018)}, {'word': ' more.', 'start': np.float64(122.18), 'end': np.float64(122.36), 'probability': np.float64(0.1802910417318344), 'start_meg': np.float64(126.018), 'end_meg': np.float64(126.198)}]"
58,123.0,123.26,Uh.,"[{'word': ' Uh.', 'start': np.float64(123.0), 'end': np.float64(123.26), 'probability': np.float64(0.09750992804765701)}]",-0.4835818875220514,0.03373805806040764,126.838,127.098,"[{'word': ' Uh.', 'start': np.float64(123.0), 'end': np.float64(123.26), 'probability': np.float64(0.09750992804765701), 'start_meg': np.float64(126.838), 'end_meg': np.float64(127.098)}]"
59,127.8,129.66,Do you have no really going to see poppin?,"[{'word': ' Do', 'start': np.float64(127.8), 'end': np.float64(128.16), 'probability': np.float64(0.10887204855680466)}, {'word': ' you', 'start': np.float64(128.16), 'end': np.float64(128.24), 'probability': np.float64(0.7571150064468384)}, {'word': ' have', 'start': np.float64(128.24), 'end': np.float64(128.24), 'probability': np.float64(0.24755655229091644)}, {'word': ' no', 'start': np.float64(128.24), 'end': np.float64(128.32), 'probability': np.float64(0.25249066948890686)}, {'word': ' really', 'start': np.float64(128.32), 'end': np.float64(128.5), 'probability': np.float64(0.7563652396202087)}, {'word': ' going', 'start': np.float64(128.5), 'end': np.float64(128.66), 'probability': np.float64(0.5345044732093811)}, {'word': ' to', 'start': np.float64(128.66), 'end': np.float64(128.86), 'probability': np.float64(0.3455139398574829)}, {'word': ' see', 'start': np.float64(128.86), 'end': np.float64(129.26), 'probability': np.float64(0.9453369379043579)}, {'word': ' poppin?', 'start': np.float64(129.26), 'end': np.float64(129.66), 'probability': np.float64(0.15127366036176682)}, {'word': ' No.', 'start': np.float64(129.68), 'end': np.float64(130.02), 'probability': np.float64(0.9560537934303284)}]",-0.4835818875220514,0.03373805806040764,131.638,133.498,"[{'word': ' Do', 'start': np.float64(127.8), 'end': np.float64(128.16), 'probability': np.float64(0.10887204855680466), 'start_meg': np.float64(131.638), 'end_meg': np.float64(131.998)}, {'word': ' you', 'start': np.float64(128.16), 'end': np.float64(128.24), 'probability': np.float64(0.7571150064468384), 'start_meg': np.float64(131.998), 'end_meg': np.float64(132.078)}, {'word': ' have', 'start': np.float64(128.24), 'end': np.float64(128.24), 'probability': np.float64(0.24755655229091644), 'start_meg': np.float64(132.078), 'end_meg': np.float64(132.078)}, {'word': ' no', 'start': np.float64(128.24), 'end': np.float64(128.32), 'probability': np.float64(0.25249066948890686), 'start_meg': np.float64(132.078), 'end_meg': np.float64(132.158)}, {'word': ' really', 'start': np.float64(128.32), 'end': np.float64(128.5), 'probability': np.float64(0.7563652396202087), 'start_meg': np.float64(132.158), 'end_meg': np.float64(132.338)}, {'word': ' going', 'start': np.float64(128.5), 'end': np.float64(128.66), 'probability': np.float64(0.5345044732093811), 'start_meg': np.float64(132.338), 'end_meg': np.float64(132.498)}, {'word': ' to', 'start': np.float64(128.66), 'end': np.float64(128.86), 'probability': np.float64(0.3455139398574829), 'start_meg': np.float64(132.498), 'end_meg': np.float64(132.698)}, {'word': ' see', 'start': np.float64(128.86), 'end': np.float64(129.26), 'probability': np.float64(0.9453369379043579), 'start_meg': np.float64(132.698), 'end_meg': np.float64(133.09799999999998)}, {'word': ' poppin?', 'start': np.float64(129.26), 'end': np.float64(129.66), 'probability': np.float64(0.15127366036176682), 'start_meg': np.float64(133.09799999999998), 'end_meg': np.float64(133.498)}]"
60,129.68,130.02,No.,"[{'word': ' No.', 'start': np.float64(129.68), 'end': np.float64(130.02), 'probability': np.float64(0.9560537934303284)}]",-0.4835818875220514,0.03373805806040764,133.518,133.858,"[{'word': ' No.', 'start': np.float64(129.68), 'end': np.float64(130.02), 'probability': np.float64(0.9560537934303284), 'start_meg': np.float64(133.518), 'end_meg': np.float64(133.858)}]"
61,130.48,130.76,Okay.,"[{'word': ' Okay.', 'start': np.float64(130.48), 'end': np.float64(130.76), 'probability': np.float64(0.5552442669868469)}]",-0.4835818875220514,0.03373805806040764,134.31799999999998,134.59799999999998,"[{'word': ' Okay.', 'start': np.float64(130.48), 'end': np.float64(130.76), 'probability': np.float64(0.5552442669868469), 'start_meg': np.float64(134.31799999999998), 'end_meg': np.float64(134.59799999999998)}]"
62,131.0,132.7,I know you don't know if there was a sport.,"[{'word': ' I', 'start': np.float64(131.0), 'end': np.float64(131.02), 'probability': np.float64(0.26083678007125854)}, {'word': ' know', 'start': np.float64(131.02), 'end': np.float64(131.08), 'probability': np.float64(0.3179246783256531)}, {'word': ' you', 'start': np.float64(131.08), 'end': np.float64(131.28), 'probability': np.float64(0.7900378704071045)}, {'word': "" don't"", 'start': np.float64(131.28), 'end': np.float64(131.48), 'probability': np.float64(0.6087207496166229)}, {'word': ' know', 'start': np.float64(131.48), 'end': np.float64(131.62), 'probability': np.float64(0.9610114097595215)}, {'word': ' if', 'start': np.float64(131.62), 'end': np.float64(131.8), 'probability': np.float64(0.3306780159473419)}, {'word': ' there', 'start': np.float64(131.8), 'end': np.float64(132.1), 'probability': np.float64(0.5765529870986938)}, {'word': ' was', 'start': np.float64(132.1), 'end': np.float64(132.34), 'probability': np.float64(0.7501221299171448)}, {'word': ' a', 'start': np.float64(132.34), 'end': np.float64(132.48), 'probability': np.float64(0.5522909164428711)}, {'word': ' sport.', 'start': np.float64(132.48), 'end': np.float64(132.7), 'probability': np.float64(0.06428927928209305)}, {'word': ' Yeah.', 'start': np.float64(132.78), 'end': np.float64(133.12), 'probability': np.float64(0.9721769690513611)}, {'word': ' Okay.', 'start': np.float64(133.28), 'end': np.float64(133.5), 'probability': np.float64(0.8953545093536377)}]",-0.4835818875220514,0.03373805806040764,134.838,136.53799999999998,"[{'word': ' I', 'start': np.float64(131.0), 'end': np.float64(131.02), 'probability': np.float64(0.26083678007125854), 'start_meg': np.float64(134.838), 'end_meg': np.float64(134.858)}, {'word': ' know', 'start': np.float64(131.02), 'end': np.float64(131.08), 'probability': np.float64(0.3179246783256531), 'start_meg': np.float64(134.858), 'end_meg': np.float64(134.918)}, {'word': ' you', 'start': np.float64(131.08), 'end': np.float64(131.28), 'probability': np.float64(0.7900378704071045), 'start_meg': np.float64(134.918), 'end_meg': np.float64(135.118)}, {'word': "" don't"", 'start': np.float64(131.28), 'end': np.float64(131.48), 'probability': np.float64(0.6087207496166229), 'start_meg': np.float64(135.118), 'end_meg': np.float64(135.31799999999998)}, {'word': ' know', 'start': np.float64(131.48), 'end': np.float64(131.62), 'probability': np.float64(0.9610114097595215), 'start_meg': np.float64(135.31799999999998), 'end_meg': np.float64(135.458)}, {'word': ' if', 'start': np.float64(131.62), 'end': np.float64(131.8), 'probability': np.float64(0.3306780159473419), 'start_meg': np.float64(135.458), 'end_meg': np.float64(135.638)}, {'word': ' there', 'start': np.float64(131.8), 'end': np.float64(132.1), 'probability': np.float64(0.5765529870986938), 'start_meg': np.float64(135.638), 'end_meg': np.float64(135.938)}, {'word': ' was', 'start': np.float64(132.1), 'end': np.float64(132.34), 'probability': np.float64(0.7501221299171448), 'start_meg': np.float64(135.938), 'end_meg': np.float64(136.178)}, {'word': ' a', 'start': np.float64(132.34), 'end': np.float64(132.48), 'probability': np.float64(0.5522909164428711), 'start_meg': np.float64(136.178), 'end_meg': np.float64(136.31799999999998)}, {'word': ' sport.', 'start': np.float64(132.48), 'end': np.float64(132.7), 'probability': np.float64(0.06428927928209305), 'start_meg': np.float64(136.31799999999998), 'end_meg': np.float64(136.53799999999998)}]"
63,132.78,133.12,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(132.78), 'end': np.float64(133.12), 'probability': np.float64(0.9721769690513611)}]",-0.4835818875220514,0.03373805806040764,136.618,136.958,"[{'word': ' Yeah.', 'start': np.float64(132.78), 'end': np.float64(133.12), 'probability': np.float64(0.9721769690513611), 'start_meg': np.float64(136.618), 'end_meg': np.float64(136.958)}]"
64,133.28,133.5,Okay.,"[{'word': ' Okay.', 'start': np.float64(133.28), 'end': np.float64(133.5), 'probability': np.float64(0.8953545093536377)}]",-0.4835818875220514,0.03373805806040764,137.118,137.338,"[{'word': ' Okay.', 'start': np.float64(133.28), 'end': np.float64(133.5), 'probability': np.float64(0.8953545093536377), 'start_meg': np.float64(137.118), 'end_meg': np.float64(137.338)}]"
65,133.72,133.86,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(133.72), 'end': np.float64(133.86), 'probability': np.float64(0.937056839466095)}, {'word': ' I', 'start': np.float64(133.88), 'end': np.float64(134.0), 'probability': np.float64(0.9921624064445496)}, {'word': ' guess', 'start': np.float64(134.0), 'end': np.float64(134.14), 'probability': np.float64(0.9973453879356384)}, {'word': ' I', 'start': np.float64(134.14), 'end': np.float64(134.3), 'probability': np.float64(0.8404472470283508)}, {'word': "" don't"", 'start': np.float64(134.3), 'end': np.float64(134.56), 'probability': np.float64(0.9940285682678223)}, {'word': ' really', 'start': np.float64(134.56), 'end': np.float64(134.78), 'probability': np.float64(0.9956594109535217)}, {'word': ' watch', 'start': np.float64(134.78), 'end': np.float64(135.04), 'probability': np.float64(0.87996906042099)}, {'word': ' it.', 'start': np.float64(135.04), 'end': np.float64(135.18), 'probability': np.float64(0.9209770560264587)}, {'word': ' So', 'start': np.float64(135.24), 'end': np.float64(135.34), 'probability': np.float64(0.9380195736885071)}, {'word': ' I', 'start': np.float64(135.34), 'end': np.float64(135.38), 'probability': np.float64(0.9421131014823914)}, {'word': ' really', 'start': np.float64(135.38), 'end': np.float64(135.6), 'probability': np.float64(0.9706225395202637)}, {'word': "" wouldn't"", 'start': np.float64(135.6), 'end': np.float64(135.9), 'probability': np.float64(0.9284367859363556)}, {'word': ' know', 'start': np.float64(135.9), 'end': np.float64(136.08), 'probability': np.float64(0.9980073571205139)}, {'word': ' anyone.', 'start': np.float64(136.08), 'end': np.float64(136.56), 'probability': np.float64(0.9725488424301147)}]",-0.4835818875220514,0.03373805806040764,137.558,137.698,"[{'word': ' Yeah.', 'start': np.float64(133.72), 'end': np.float64(133.86), 'probability': np.float64(0.937056839466095), 'start_meg': np.float64(137.558), 'end_meg': np.float64(137.698)}]"
66,133.88,135.18,I guess I don't really watch it.,"[{'word': ' I', 'start': np.float64(133.88), 'end': np.float64(134.0), 'probability': np.float64(0.9921624064445496)}, {'word': ' guess', 'start': np.float64(134.0), 'end': np.float64(134.14), 'probability': np.float64(0.9973453879356384)}, {'word': ' I', 'start': np.float64(134.14), 'end': np.float64(134.3), 'probability': np.float64(0.8404472470283508)}, {'word': "" don't"", 'start': np.float64(134.3), 'end': np.float64(134.56), 'probability': np.float64(0.9940285682678223)}, {'word': ' really', 'start': np.float64(134.56), 'end': np.float64(134.78), 'probability': np.float64(0.9956594109535217)}, {'word': ' watch', 'start': np.float64(134.78), 'end': np.float64(135.04), 'probability': np.float64(0.87996906042099)}, {'word': ' it.', 'start': np.float64(135.04), 'end': np.float64(135.18), 'probability': np.float64(0.9209770560264587)}]",-0.4835818875220514,0.03373805806040764,137.718,139.018,"[{'word': ' I', 'start': np.float64(133.88), 'end': np.float64(134.0), 'probability': np.float64(0.9921624064445496), 'start_meg': np.float64(137.718), 'end_meg': np.float64(137.838)}, {'word': ' guess', 'start': np.float64(134.0), 'end': np.float64(134.14), 'probability': np.float64(0.9973453879356384), 'start_meg': np.float64(137.838), 'end_meg': np.float64(137.97799999999998)}, {'word': ' I', 'start': np.float64(134.14), 'end': np.float64(134.3), 'probability': np.float64(0.8404472470283508), 'start_meg': np.float64(137.97799999999998), 'end_meg': np.float64(138.138)}, {'word': "" don't"", 'start': np.float64(134.3), 'end': np.float64(134.56), 'probability': np.float64(0.9940285682678223), 'start_meg': np.float64(138.138), 'end_meg': np.float64(138.398)}, {'word': ' really', 'start': np.float64(134.56), 'end': np.float64(134.78), 'probability': np.float64(0.9956594109535217), 'start_meg': np.float64(138.398), 'end_meg': np.float64(138.618)}, {'word': ' watch', 'start': np.float64(134.78), 'end': np.float64(135.04), 'probability': np.float64(0.87996906042099), 'start_meg': np.float64(138.618), 'end_meg': np.float64(138.878)}, {'word': ' it.', 'start': np.float64(135.04), 'end': np.float64(135.18), 'probability': np.float64(0.9209770560264587), 'start_meg': np.float64(138.878), 'end_meg': np.float64(139.018)}]"
