segment_id,start,end,text,words,avg_logprob,no_speech_prob,start_meg,end_meg,words_meg
81,222.86,222.98,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(222.86), 'end': np.float64(222.98), 'probability': np.float64(0.2816103398799896)}]",-0.37510223388671876,0.07606198638677597,228.198,228.31799999999998,"[{'word': ' Yeah.', 'start': np.float64(222.86), 'end': np.float64(222.98), 'probability': np.float64(0.2816103398799896), 'start_meg': np.float64(228.198), 'end_meg': np.float64(228.31799999999998)}]"
82,223.42,225.68,"And it was like a free sign, not a lot of people.","[{'word': ' And', 'start': np.float64(223.42), 'end': np.float64(223.68), 'probability': np.float64(0.2347513735294342)}, {'word': ' it', 'start': np.float64(223.68), 'end': np.float64(224.12), 'probability': np.float64(0.5227712988853455)}, {'word': ' was', 'start': np.float64(224.12), 'end': np.float64(224.26), 'probability': np.float64(0.9832098484039307)}, {'word': ' like', 'start': np.float64(224.26), 'end': np.float64(224.34), 'probability': np.float64(0.7643782496452332)}, {'word': ' a', 'start': np.float64(224.34), 'end': np.float64(224.56), 'probability': np.float64(0.36733001470565796)}, {'word': ' free', 'start': np.float64(224.56), 'end': np.float64(224.7), 'probability': np.float64(0.6672625541687012)}, {'word': ' sign,', 'start': np.float64(224.7), 'end': np.float64(224.92), 'probability': np.float64(0.5310869216918945)}, {'word': ' not', 'start': np.float64(225.06), 'end': np.float64(225.14), 'probability': np.float64(0.5271843075752258)}, {'word': ' a', 'start': np.float64(225.14), 'end': np.float64(225.28), 'probability': np.float64(0.26881030201911926)}, {'word': ' lot', 'start': np.float64(225.28), 'end': np.float64(225.4), 'probability': np.float64(0.27929407358169556)}, {'word': ' of', 'start': np.float64(225.4), 'end': np.float64(225.6), 'probability': np.float64(0.26388469338417053)}, {'word': ' people.', 'start': np.float64(225.6), 'end': np.float64(225.68), 'probability': np.float64(0.478562593460083)}]",-0.37510223388671876,0.07606198638677597,228.75799999999998,231.018,"[{'word': ' And', 'start': np.float64(223.42), 'end': np.float64(223.68), 'probability': np.float64(0.2347513735294342), 'start_meg': np.float64(228.75799999999998), 'end_meg': np.float64(229.018)}, {'word': ' it', 'start': np.float64(223.68), 'end': np.float64(224.12), 'probability': np.float64(0.5227712988853455), 'start_meg': np.float64(229.018), 'end_meg': np.float64(229.458)}, {'word': ' was', 'start': np.float64(224.12), 'end': np.float64(224.26), 'probability': np.float64(0.9832098484039307), 'start_meg': np.float64(229.458), 'end_meg': np.float64(229.59799999999998)}, {'word': ' like', 'start': np.float64(224.26), 'end': np.float64(224.34), 'probability': np.float64(0.7643782496452332), 'start_meg': np.float64(229.59799999999998), 'end_meg': np.float64(229.678)}, {'word': ' a', 'start': np.float64(224.34), 'end': np.float64(224.56), 'probability': np.float64(0.36733001470565796), 'start_meg': np.float64(229.678), 'end_meg': np.float64(229.898)}, {'word': ' free', 'start': np.float64(224.56), 'end': np.float64(224.7), 'probability': np.float64(0.6672625541687012), 'start_meg': np.float64(229.898), 'end_meg': np.float64(230.03799999999998)}, {'word': ' sign,', 'start': np.float64(224.7), 'end': np.float64(224.92), 'probability': np.float64(0.5310869216918945), 'start_meg': np.float64(230.03799999999998), 'end_meg': np.float64(230.25799999999998)}, {'word': ' not', 'start': np.float64(225.06), 'end': np.float64(225.14), 'probability': np.float64(0.5271843075752258), 'start_meg': np.float64(230.398), 'end_meg': np.float64(230.47799999999998)}, {'word': ' a', 'start': np.float64(225.14), 'end': np.float64(225.28), 'probability': np.float64(0.26881030201911926), 'start_meg': np.float64(230.47799999999998), 'end_meg': np.float64(230.618)}, {'word': ' lot', 'start': np.float64(225.28), 'end': np.float64(225.4), 'probability': np.float64(0.27929407358169556), 'start_meg': np.float64(230.618), 'end_meg': np.float64(230.738)}, {'word': ' of', 'start': np.float64(225.4), 'end': np.float64(225.6), 'probability': np.float64(0.26388469338417053), 'start_meg': np.float64(230.738), 'end_meg': np.float64(230.938)}, {'word': ' people.', 'start': np.float64(225.6), 'end': np.float64(225.68), 'probability': np.float64(0.478562593460083), 'start_meg': np.float64(230.938), 'end_meg': np.float64(231.018)}]"
83,226.08,229.24,"Like the guys that like get a pen of your friends, we let you sign up for free.","[{'word': ' Like', 'start': np.float64(226.08), 'end': np.float64(226.22), 'probability': np.float64(0.6022529006004333)}, {'word': ' the', 'start': np.float64(226.22), 'end': np.float64(226.34), 'probability': np.float64(0.38471540808677673)}, {'word': ' guys', 'start': np.float64(226.34), 'end': np.float64(226.5), 'probability': np.float64(0.9550089836120605)}, {'word': ' that', 'start': np.float64(226.5), 'end': np.float64(226.64), 'probability': np.float64(0.6889386773109436)}, {'word': ' like', 'start': np.float64(226.64), 'end': np.float64(226.78), 'probability': np.float64(0.279880553483963)}, {'word': ' get', 'start': np.float64(226.78), 'end': np.float64(227.02), 'probability': np.float64(0.8618147373199463)}, {'word': ' a', 'start': np.float64(227.02), 'end': np.float64(227.2), 'probability': np.float64(0.25929880142211914)}, {'word': ' pen', 'start': np.float64(227.2), 'end': np.float64(227.22), 'probability': np.float64(0.54616379737854)}, {'word': ' of', 'start': np.float64(227.22), 'end': np.float64(227.36), 'probability': np.float64(0.8968232274055481)}, {'word': ' your', 'start': np.float64(227.36), 'end': np.float64(227.44), 'probability': np.float64(0.9429468512535095)}, {'word': ' friends,', 'start': np.float64(227.44), 'end': np.float64(227.8), 'probability': np.float64(0.8317868113517761)}, {'word': ' we', 'start': np.float64(228.1), 'end': np.float64(228.32), 'probability': np.float64(0.2813754379749298)}, {'word': ' let', 'start': np.float64(228.32), 'end': np.float64(228.42), 'probability': np.float64(0.35528993606567383)}, {'word': ' you', 'start': np.float64(228.42), 'end': np.float64(228.56), 'probability': np.float64(0.34853610396385193)}, {'word': ' sign', 'start': np.float64(228.56), 'end': np.float64(228.8), 'probability': np.float64(0.9896926283836365)}, {'word': ' up', 'start': np.float64(228.8), 'end': np.float64(228.98), 'probability': np.float64(0.7235295176506042)}, {'word': ' for', 'start': np.float64(228.98), 'end': np.float64(229.08), 'probability': np.float64(0.5290759801864624)}, {'word': ' free.', 'start': np.float64(229.08), 'end': np.float64(229.24), 'probability': np.float64(0.4440542757511139)}, {'word': ' Oh,', 'start': np.float64(229.38), 'end': np.float64(229.52), 'probability': np.float64(0.5500254034996033)}, {'word': ' I', 'start': np.float64(229.56), 'end': np.float64(229.66), 'probability': np.float64(0.5235501527786255)}, {'word': ' get', 'start': np.float64(229.66), 'end': np.float64(229.78), 'probability': np.float64(0.8695232272148132)}, {'word': ' it.', 'start': np.float64(229.78), 'end': np.float64(230.12), 'probability': np.float64(0.38458552956581116)}]",-0.37510223388671876,0.07606198638677597,231.418,234.578,"[{'word': ' Like', 'start': np.float64(226.08), 'end': np.float64(226.22), 'probability': np.float64(0.6022529006004333), 'start_meg': np.float64(231.418), 'end_meg': np.float64(231.558)}, {'word': ' the', 'start': np.float64(226.22), 'end': np.float64(226.34), 'probability': np.float64(0.38471540808677673), 'start_meg': np.float64(231.558), 'end_meg': np.float64(231.678)}, {'word': ' guys', 'start': np.float64(226.34), 'end': np.float64(226.5), 'probability': np.float64(0.9550089836120605), 'start_meg': np.float64(231.678), 'end_meg': np.float64(231.838)}, {'word': ' that', 'start': np.float64(226.5), 'end': np.float64(226.64), 'probability': np.float64(0.6889386773109436), 'start_meg': np.float64(231.838), 'end_meg': np.float64(231.97799999999998)}, {'word': ' like', 'start': np.float64(226.64), 'end': np.float64(226.78), 'probability': np.float64(0.279880553483963), 'start_meg': np.float64(231.97799999999998), 'end_meg': np.float64(232.118)}, {'word': ' get', 'start': np.float64(226.78), 'end': np.float64(227.02), 'probability': np.float64(0.8618147373199463), 'start_meg': np.float64(232.118), 'end_meg': np.float64(232.358)}, {'word': ' a', 'start': np.float64(227.02), 'end': np.float64(227.2), 'probability': np.float64(0.25929880142211914), 'start_meg': np.float64(232.358), 'end_meg': np.float64(232.53799999999998)}, {'word': ' pen', 'start': np.float64(227.2), 'end': np.float64(227.22), 'probability': np.float64(0.54616379737854), 'start_meg': np.float64(232.53799999999998), 'end_meg': np.float64(232.558)}, {'word': ' of', 'start': np.float64(227.22), 'end': np.float64(227.36), 'probability': np.float64(0.8968232274055481), 'start_meg': np.float64(232.558), 'end_meg': np.float64(232.698)}, {'word': ' your', 'start': np.float64(227.36), 'end': np.float64(227.44), 'probability': np.float64(0.9429468512535095), 'start_meg': np.float64(232.698), 'end_meg': np.float64(232.778)}, {'word': ' friends,', 'start': np.float64(227.44), 'end': np.float64(227.8), 'probability': np.float64(0.8317868113517761), 'start_meg': np.float64(232.778), 'end_meg': np.float64(233.138)}, {'word': ' we', 'start': np.float64(228.1), 'end': np.float64(228.32), 'probability': np.float64(0.2813754379749298), 'start_meg': np.float64(233.438), 'end_meg': np.float64(233.658)}, {'word': ' let', 'start': np.float64(228.32), 'end': np.float64(228.42), 'probability': np.float64(0.35528993606567383), 'start_meg': np.float64(233.658), 'end_meg': np.float64(233.75799999999998)}, {'word': ' you', 'start': np.float64(228.42), 'end': np.float64(228.56), 'probability': np.float64(0.34853610396385193), 'start_meg': np.float64(233.75799999999998), 'end_meg': np.float64(233.898)}, {'word': ' sign', 'start': np.float64(228.56), 'end': np.float64(228.8), 'probability': np.float64(0.9896926283836365), 'start_meg': np.float64(233.898), 'end_meg': np.float64(234.138)}, {'word': ' up', 'start': np.float64(228.8), 'end': np.float64(228.98), 'probability': np.float64(0.7235295176506042), 'start_meg': np.float64(234.138), 'end_meg': np.float64(234.31799999999998)}, {'word': ' for', 'start': np.float64(228.98), 'end': np.float64(229.08), 'probability': np.float64(0.5290759801864624), 'start_meg': np.float64(234.31799999999998), 'end_meg': np.float64(234.418)}, {'word': ' free.', 'start': np.float64(229.08), 'end': np.float64(229.24), 'probability': np.float64(0.4440542757511139), 'start_meg': np.float64(234.418), 'end_meg': np.float64(234.578)}]"
84,229.38,230.12,"Oh, I get it.","[{'word': ' Oh,', 'start': np.float64(229.38), 'end': np.float64(229.52), 'probability': np.float64(0.5500254034996033)}, {'word': ' I', 'start': np.float64(229.56), 'end': np.float64(229.66), 'probability': np.float64(0.5235501527786255)}, {'word': ' get', 'start': np.float64(229.66), 'end': np.float64(229.78), 'probability': np.float64(0.8695232272148132)}, {'word': ' it.', 'start': np.float64(229.78), 'end': np.float64(230.12), 'probability': np.float64(0.38458552956581116)}]",-0.37510223388671876,0.07606198638677597,234.718,235.458,"[{'word': ' Oh,', 'start': np.float64(229.38), 'end': np.float64(229.52), 'probability': np.float64(0.5500254034996033), 'start_meg': np.float64(234.718), 'end_meg': np.float64(234.858)}, {'word': ' I', 'start': np.float64(229.56), 'end': np.float64(229.66), 'probability': np.float64(0.5235501527786255), 'start_meg': np.float64(234.898), 'end_meg': np.float64(234.998)}, {'word': ' get', 'start': np.float64(229.66), 'end': np.float64(229.78), 'probability': np.float64(0.8695232272148132), 'start_meg': np.float64(234.998), 'end_meg': np.float64(235.118)}, {'word': ' it.', 'start': np.float64(229.78), 'end': np.float64(230.12), 'probability': np.float64(0.38458552956581116), 'start_meg': np.float64(235.118), 'end_meg': np.float64(235.458)}]"
85,230.58,232.04,"So my friends like, when are the 10 people?","[{'word': ' So', 'start': np.float64(230.58), 'end': np.float64(230.58), 'probability': np.float64(0.3876798748970032)}, {'word': ' my', 'start': np.float64(230.58), 'end': np.float64(230.68), 'probability': np.float64(0.7475230693817139)}, {'word': ' friends', 'start': np.float64(230.68), 'end': np.float64(230.84), 'probability': np.float64(0.9428060054779053)}, {'word': ' like,', 'start': np.float64(230.84), 'end': np.float64(231.04), 'probability': np.float64(0.45849400758743286)}, {'word': ' when', 'start': np.float64(231.12), 'end': np.float64(231.22), 'probability': np.float64(0.3634124994277954)}, {'word': ' are', 'start': np.float64(231.22), 'end': np.float64(231.3), 'probability': np.float64(0.2291744202375412)}, {'word': ' the', 'start': np.float64(231.3), 'end': np.float64(231.4), 'probability': np.float64(0.5785397887229919)}, {'word': ' 10', 'start': np.float64(231.4), 'end': np.float64(231.68), 'probability': np.float64(0.8175219893455505)}, {'word': ' people?', 'start': np.float64(231.68), 'end': np.float64(232.04), 'probability': np.float64(0.9934049248695374)}]",-0.37510223388671876,0.07606198638677597,235.918,237.378,"[{'word': ' So', 'start': np.float64(230.58), 'end': np.float64(230.58), 'probability': np.float64(0.3876798748970032), 'start_meg': np.float64(235.918), 'end_meg': np.float64(235.918)}, {'word': ' my', 'start': np.float64(230.58), 'end': np.float64(230.68), 'probability': np.float64(0.7475230693817139), 'start_meg': np.float64(235.918), 'end_meg': np.float64(236.018)}, {'word': ' friends', 'start': np.float64(230.68), 'end': np.float64(230.84), 'probability': np.float64(0.9428060054779053), 'start_meg': np.float64(236.018), 'end_meg': np.float64(236.178)}, {'word': ' like,', 'start': np.float64(230.84), 'end': np.float64(231.04), 'probability': np.float64(0.45849400758743286), 'start_meg': np.float64(236.178), 'end_meg': np.float64(236.378)}, {'word': ' when', 'start': np.float64(231.12), 'end': np.float64(231.22), 'probability': np.float64(0.3634124994277954), 'start_meg': np.float64(236.458), 'end_meg': np.float64(236.558)}, {'word': ' are', 'start': np.float64(231.22), 'end': np.float64(231.3), 'probability': np.float64(0.2291744202375412), 'start_meg': np.float64(236.558), 'end_meg': np.float64(236.638)}, {'word': ' the', 'start': np.float64(231.3), 'end': np.float64(231.4), 'probability': np.float64(0.5785397887229919), 'start_meg': np.float64(236.638), 'end_meg': np.float64(236.738)}, {'word': ' 10', 'start': np.float64(231.4), 'end': np.float64(231.68), 'probability': np.float64(0.8175219893455505), 'start_meg': np.float64(236.738), 'end_meg': np.float64(237.018)}, {'word': ' people?', 'start': np.float64(231.68), 'end': np.float64(232.04), 'probability': np.float64(0.9934049248695374), 'start_meg': np.float64(237.018), 'end_meg': np.float64(237.378)}]"
86,232.3,232.86,Oh my god.,"[{'word': ' Oh', 'start': np.float64(232.3), 'end': np.float64(232.46), 'probability': np.float64(0.9208886623382568)}, {'word': ' my', 'start': np.float64(232.46), 'end': np.float64(232.62), 'probability': np.float64(0.6512135863304138)}, {'word': ' god.', 'start': np.float64(232.62), 'end': np.float64(232.86), 'probability': np.float64(0.5695380568504333)}, {'word': "" It's"", 'start': np.float64(233.02), 'end': np.float64(233.18), 'probability': np.float64(0.5592005699872971)}, {'word': ' for', 'start': np.float64(233.18), 'end': np.float64(233.3), 'probability': np.float64(0.5927831530570984)}, {'word': ' my', 'start': np.float64(233.3), 'end': np.float64(233.42), 'probability': np.float64(0.9848012328147888)}, {'word': ' name.', 'start': np.float64(233.42), 'end': np.float64(233.62), 'probability': np.float64(0.9655702710151672)}, {'word': ' No,', 'start': np.float64(233.8), 'end': np.float64(233.82), 'probability': np.float64(0.46321290731430054)}, {'word': ' oh', 'start': np.float64(233.88), 'end': np.float64(234.12), 'probability': np.float64(0.32068654894828796)}, {'word': ' yeah.', 'start': np.float64(234.12), 'end': np.float64(234.34), 'probability': np.float64(0.5609539151191711)}, {'word': ' Cool.', 'start': np.float64(234.5), 'end': np.float64(234.68), 'probability': np.float64(0.831110417842865)}]",-0.37510223388671876,0.07606198638677597,237.638,238.198,"[{'word': ' Oh', 'start': np.float64(232.3), 'end': np.float64(232.46), 'probability': np.float64(0.9208886623382568), 'start_meg': np.float64(237.638), 'end_meg': np.float64(237.798)}, {'word': ' my', 'start': np.float64(232.46), 'end': np.float64(232.62), 'probability': np.float64(0.6512135863304138), 'start_meg': np.float64(237.798), 'end_meg': np.float64(237.958)}, {'word': ' god.', 'start': np.float64(232.62), 'end': np.float64(232.86), 'probability': np.float64(0.5695380568504333), 'start_meg': np.float64(237.958), 'end_meg': np.float64(238.198)}]"
87,233.02,233.62,It's for my name.,"[{'word': "" It's"", 'start': np.float64(233.02), 'end': np.float64(233.18), 'probability': np.float64(0.5592005699872971)}, {'word': ' for', 'start': np.float64(233.18), 'end': np.float64(233.3), 'probability': np.float64(0.5927831530570984)}, {'word': ' my', 'start': np.float64(233.3), 'end': np.float64(233.42), 'probability': np.float64(0.9848012328147888)}, {'word': ' name.', 'start': np.float64(233.42), 'end': np.float64(233.62), 'probability': np.float64(0.9655702710151672)}]",-0.37510223388671876,0.07606198638677597,238.358,238.958,"[{'word': "" It's"", 'start': np.float64(233.02), 'end': np.float64(233.18), 'probability': np.float64(0.5592005699872971), 'start_meg': np.float64(238.358), 'end_meg': np.float64(238.518)}, {'word': ' for', 'start': np.float64(233.18), 'end': np.float64(233.3), 'probability': np.float64(0.5927831530570984), 'start_meg': np.float64(238.518), 'end_meg': np.float64(238.638)}, {'word': ' my', 'start': np.float64(233.3), 'end': np.float64(233.42), 'probability': np.float64(0.9848012328147888), 'start_meg': np.float64(238.638), 'end_meg': np.float64(238.75799999999998)}, {'word': ' name.', 'start': np.float64(233.42), 'end': np.float64(233.62), 'probability': np.float64(0.9655702710151672), 'start_meg': np.float64(238.75799999999998), 'end_meg': np.float64(238.958)}]"
88,233.8,234.34,"No, oh yeah.","[{'word': ' No,', 'start': np.float64(233.8), 'end': np.float64(233.82), 'probability': np.float64(0.46321290731430054)}, {'word': ' oh', 'start': np.float64(233.88), 'end': np.float64(234.12), 'probability': np.float64(0.32068654894828796)}, {'word': ' yeah.', 'start': np.float64(234.12), 'end': np.float64(234.34), 'probability': np.float64(0.5609539151191711)}]",-0.37510223388671876,0.07606198638677597,239.138,239.678,"[{'word': ' No,', 'start': np.float64(233.8), 'end': np.float64(233.82), 'probability': np.float64(0.46321290731430054), 'start_meg': np.float64(239.138), 'end_meg': np.float64(239.158)}, {'word': ' oh', 'start': np.float64(233.88), 'end': np.float64(234.12), 'probability': np.float64(0.32068654894828796), 'start_meg': np.float64(239.218), 'end_meg': np.float64(239.458)}, {'word': ' yeah.', 'start': np.float64(234.12), 'end': np.float64(234.34), 'probability': np.float64(0.5609539151191711), 'start_meg': np.float64(239.458), 'end_meg': np.float64(239.678)}]"
89,234.5,234.68,Cool.,"[{'word': ' Cool.', 'start': np.float64(234.5), 'end': np.float64(234.68), 'probability': np.float64(0.831110417842865)}]",-0.37510223388671876,0.07606198638677597,239.838,240.018,"[{'word': ' Cool.', 'start': np.float64(234.5), 'end': np.float64(234.68), 'probability': np.float64(0.831110417842865), 'start_meg': np.float64(239.838), 'end_meg': np.float64(240.018)}]"
90,235.2,235.56,Shit.,"[{'word': ' Shit.', 'start': np.float64(235.2), 'end': np.float64(235.56), 'probability': np.float64(0.8928978443145752)}]",-0.37510223388671876,0.07606198638677597,240.53799999999998,240.898,"[{'word': ' Shit.', 'start': np.float64(235.2), 'end': np.float64(235.56), 'probability': np.float64(0.8928978443145752), 'start_meg': np.float64(240.53799999999998), 'end_meg': np.float64(240.898)}]"
91,235.82,236.44,That is good.,"[{'word': ' That', 'start': np.float64(235.82), 'end': np.float64(235.94), 'probability': np.float64(0.991010308265686)}, {'word': ' is', 'start': np.float64(235.94), 'end': np.float64(236.16), 'probability': np.float64(0.9968834519386292)}, {'word': ' good.', 'start': np.float64(236.16), 'end': np.float64(236.44), 'probability': np.float64(0.9980965256690979)}]",-0.37510223388671876,0.07606198638677597,241.158,241.778,"[{'word': ' That', 'start': np.float64(235.82), 'end': np.float64(235.94), 'probability': np.float64(0.991010308265686), 'start_meg': np.float64(241.158), 'end_meg': np.float64(241.278)}, {'word': ' is', 'start': np.float64(235.94), 'end': np.float64(236.16), 'probability': np.float64(0.9968834519386292), 'start_meg': np.float64(241.278), 'end_meg': np.float64(241.498)}, {'word': ' good.', 'start': np.float64(236.16), 'end': np.float64(236.44), 'probability': np.float64(0.9980965256690979), 'start_meg': np.float64(241.498), 'end_meg': np.float64(241.778)}]"
92,238.53999999999996,245.64,"But I think it's really just like being part of society, you just meet so many people.","[{'word': ' But', 'start': np.float64(238.53999999999996), 'end': np.float64(238.89999999999998), 'probability': np.float64(0.8780999183654785)}, {'word': ' I', 'start': np.float64(238.89999999999998), 'end': np.float64(239.26), 'probability': np.float64(0.9282959699630737)}, {'word': ' think', 'start': np.float64(239.26), 'end': np.float64(239.52), 'probability': np.float64(0.9990757703781128)}, {'word': "" it's"", 'start': np.float64(239.52), 'end': np.float64(240.08), 'probability': np.float64(0.9932459890842438)}, {'word': ' really', 'start': np.float64(240.08), 'end': np.float64(240.4), 'probability': np.float64(0.9978089928627014)}, {'word': ' just', 'start': np.float64(240.4), 'end': np.float64(242.52), 'probability': np.float64(0.7507303953170776)}, {'word': ' like', 'start': np.float64(242.52), 'end': np.float64(242.82), 'probability': np.float64(0.9409878849983215)}, {'word': ' being', 'start': np.float64(242.82), 'end': np.float64(243.44), 'probability': np.float64(0.9235948920249939)}, {'word': ' part', 'start': np.float64(243.44), 'end': np.float64(243.68), 'probability': np.float64(0.9946689009666443)}, {'word': ' of', 'start': np.float64(243.68), 'end': np.float64(243.78), 'probability': np.float64(0.9995331764221191)}, {'word': ' society,', 'start': np.float64(243.78), 'end': np.float64(244.16), 'probability': np.float64(0.7523967027664185)}, {'word': ' you', 'start': np.float64(244.18), 'end': np.float64(244.44), 'probability': np.float64(0.9953290224075317)}, {'word': ' just', 'start': np.float64(244.44), 'end': np.float64(244.62), 'probability': np.float64(0.9972906708717346)}, {'word': ' meet', 'start': np.float64(244.62), 'end': np.float64(244.84), 'probability': np.float64(0.9948915243148804)}, {'word': ' so', 'start': np.float64(244.84), 'end': np.float64(245.08), 'probability': np.float64(0.9980949759483337)}, {'word': ' many', 'start': np.float64(245.08), 'end': np.float64(245.28), 'probability': np.float64(0.9998111128807068)}, {'word': ' people.', 'start': np.float64(245.28), 'end': np.float64(245.64), 'probability': np.float64(0.9961586594581604)}, {'word': ' So', 'start': np.float64(245.64), 'end': np.float64(245.88), 'probability': np.float64(0.45292824506759644)}, {'word': "" that's"", 'start': np.float64(245.88), 'end': np.float64(246.12), 'probability': np.float64(0.9651458561420441)}, {'word': ' probably', 'start': np.float64(246.12), 'end': np.float64(246.36), 'probability': np.float64(0.9976556301116943)}, {'word': ' really', 'start': np.float64(246.36), 'end': np.float64(246.66), 'probability': np.float64(0.9947431087493896)}, {'word': ' good', 'start': np.float64(246.66), 'end': np.float64(246.84), 'probability': np.float64(0.9985024929046631)}, {'word': ' for', 'start': np.float64(246.84), 'end': np.float64(247.04), 'probability': np.float64(0.994649350643158)}, {'word': ' like', 'start': np.float64(247.04), 'end': np.float64(247.26), 'probability': np.float64(0.8222026228904724)}, {'word': ' your', 'start': np.float64(247.26), 'end': np.float64(247.5), 'probability': np.float64(0.9693648219108582)}, {'word': ' uni', 'start': np.float64(247.5), 'end': np.float64(247.86), 'probability': np.float64(0.911786675453186)}, {'word': ' experience.', 'start': np.float64(247.86), 'end': np.float64(249.52), 'probability': np.float64(0.8080193400382996)}]",-0.37510223388671876,0.07606198638677597,243.87799999999996,250.97799999999998,"[{'word': ' But', 'start': np.float64(238.53999999999996), 'end': np.float64(238.89999999999998), 'probability': np.float64(0.8780999183654785), 'start_meg': np.float64(243.87799999999996), 'end_meg': np.float64(244.23799999999997)}, {'word': ' I', 'start': np.float64(238.89999999999998), 'end': np.float64(239.26), 'probability': np.float64(0.9282959699630737), 'start_meg': np.float64(244.23799999999997), 'end_meg': np.float64(244.59799999999998)}, {'word': ' think', 'start': np.float64(239.26), 'end': np.float64(239.52), 'probability': np.float64(0.9990757703781128), 'start_meg': np.float64(244.59799999999998), 'end_meg': np.float64(244.858)}, {'word': "" it's"", 'start': np.float64(239.52), 'end': np.float64(240.08), 'probability': np.float64(0.9932459890842438), 'start_meg': np.float64(244.858), 'end_meg': np.float64(245.418)}, {'word': ' really', 'start': np.float64(240.08), 'end': np.float64(240.4), 'probability': np.float64(0.9978089928627014), 'start_meg': np.float64(245.418), 'end_meg': np.float64(245.738)}, {'word': ' just', 'start': np.float64(240.4), 'end': np.float64(242.52), 'probability': np.float64(0.7507303953170776), 'start_meg': np.float64(245.738), 'end_meg': np.float64(247.858)}, {'word': ' like', 'start': np.float64(242.52), 'end': np.float64(242.82), 'probability': np.float64(0.9409878849983215), 'start_meg': np.float64(247.858), 'end_meg': np.float64(248.158)}, {'word': ' being', 'start': np.float64(242.82), 'end': np.float64(243.44), 'probability': np.float64(0.9235948920249939), 'start_meg': np.float64(248.158), 'end_meg': np.float64(248.778)}, {'word': ' part', 'start': np.float64(243.44), 'end': np.float64(243.68), 'probability': np.float64(0.9946689009666443), 'start_meg': np.float64(248.778), 'end_meg': np.float64(249.018)}, {'word': ' of', 'start': np.float64(243.68), 'end': np.float64(243.78), 'probability': np.float64(0.9995331764221191), 'start_meg': np.float64(249.018), 'end_meg': np.float64(249.118)}, {'word': ' society,', 'start': np.float64(243.78), 'end': np.float64(244.16), 'probability': np.float64(0.7523967027664185), 'start_meg': np.float64(249.118), 'end_meg': np.float64(249.498)}, {'word': ' you', 'start': np.float64(244.18), 'end': np.float64(244.44), 'probability': np.float64(0.9953290224075317), 'start_meg': np.float64(249.518), 'end_meg': np.float64(249.778)}, {'word': ' just', 'start': np.float64(244.44), 'end': np.float64(244.62), 'probability': np.float64(0.9972906708717346), 'start_meg': np.float64(249.778), 'end_meg': np.float64(249.958)}, {'word': ' meet', 'start': np.float64(244.62), 'end': np.float64(244.84), 'probability': np.float64(0.9948915243148804), 'start_meg': np.float64(249.958), 'end_meg': np.float64(250.178)}, {'word': ' so', 'start': np.float64(244.84), 'end': np.float64(245.08), 'probability': np.float64(0.9980949759483337), 'start_meg': np.float64(250.178), 'end_meg': np.float64(250.418)}, {'word': ' many', 'start': np.float64(245.08), 'end': np.float64(245.28), 'probability': np.float64(0.9998111128807068), 'start_meg': np.float64(250.418), 'end_meg': np.float64(250.618)}, {'word': ' people.', 'start': np.float64(245.28), 'end': np.float64(245.64), 'probability': np.float64(0.9961586594581604), 'start_meg': np.float64(250.618), 'end_meg': np.float64(250.97799999999998)}]"
