segment_id,start,end,text,words,avg_logprob,no_speech_prob,start_meg,end_meg,words_meg
17,88.72,89.04,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(88.72), 'end': np.float64(89.04), 'probability': np.float64(0.2637482285499573)}]",-0.4953724222445707,0.24992410838603973,100.955,101.275,"[{'word': ' Yeah.', 'start': np.float64(88.72), 'end': np.float64(89.04), 'probability': np.float64(0.2637482285499573), 'start_meg': np.float64(100.955), 'end_meg': np.float64(101.275)}]"
18,89.9,91.74,"Oh my god, okay, yeah.","[{'word': ' Oh', 'start': np.float64(89.9), 'end': np.float64(90.38), 'probability': np.float64(0.8076155185699463)}, {'word': ' my', 'start': np.float64(90.38), 'end': np.float64(90.64), 'probability': np.float64(0.8865149021148682)}, {'word': ' god,', 'start': np.float64(90.64), 'end': np.float64(90.96), 'probability': np.float64(0.6561651229858398)}, {'word': ' okay,', 'start': np.float64(91.16), 'end': np.float64(91.4), 'probability': np.float64(0.9122049808502197)}, {'word': ' yeah.', 'start': np.float64(91.58), 'end': np.float64(91.74), 'probability': np.float64(0.9713564515113831)}]",-0.4953724222445707,0.24992410838603973,102.135,103.975,"[{'word': ' Oh', 'start': np.float64(89.9), 'end': np.float64(90.38), 'probability': np.float64(0.8076155185699463), 'start_meg': np.float64(102.135), 'end_meg': np.float64(102.615)}, {'word': ' my', 'start': np.float64(90.38), 'end': np.float64(90.64), 'probability': np.float64(0.8865149021148682), 'start_meg': np.float64(102.615), 'end_meg': np.float64(102.875)}, {'word': ' god,', 'start': np.float64(90.64), 'end': np.float64(90.96), 'probability': np.float64(0.6561651229858398), 'start_meg': np.float64(102.875), 'end_meg': np.float64(103.195)}, {'word': ' okay,', 'start': np.float64(91.16), 'end': np.float64(91.4), 'probability': np.float64(0.9122049808502197), 'start_meg': np.float64(103.395), 'end_meg': np.float64(103.635)}, {'word': ' yeah.', 'start': np.float64(91.58), 'end': np.float64(91.74), 'probability': np.float64(0.9713564515113831), 'start_meg': np.float64(103.815), 'end_meg': np.float64(103.975)}]"
19,92.14,93.7,I just need to start from the start again.,"[{'word': ' I', 'start': np.float64(92.14), 'end': np.float64(92.32), 'probability': np.float64(0.9354640245437622)}, {'word': ' just', 'start': np.float64(92.32), 'end': np.float64(92.44), 'probability': np.float64(0.9932205677032471)}, {'word': ' need', 'start': np.float64(92.44), 'end': np.float64(92.64), 'probability': np.float64(0.7318195104598999)}, {'word': ' to', 'start': np.float64(92.64), 'end': np.float64(92.72), 'probability': np.float64(0.9611021280288696)}, {'word': ' start', 'start': np.float64(92.72), 'end': np.float64(92.9), 'probability': np.float64(0.9589651226997375)}, {'word': ' from', 'start': np.float64(92.9), 'end': np.float64(93.1), 'probability': np.float64(0.9921799898147583)}, {'word': ' the', 'start': np.float64(93.1), 'end': np.float64(93.22), 'probability': np.float64(0.9907926321029663)}, {'word': ' start', 'start': np.float64(93.22), 'end': np.float64(93.38), 'probability': np.float64(0.9969180822372437)}, {'word': ' again.', 'start': np.float64(93.38), 'end': np.float64(93.7), 'probability': np.float64(0.970064103603363)}]",-0.4953724222445707,0.24992410838603973,104.375,105.935,"[{'word': ' I', 'start': np.float64(92.14), 'end': np.float64(92.32), 'probability': np.float64(0.9354640245437622), 'start_meg': np.float64(104.375), 'end_meg': np.float64(104.55499999999999)}, {'word': ' just', 'start': np.float64(92.32), 'end': np.float64(92.44), 'probability': np.float64(0.9932205677032471), 'start_meg': np.float64(104.55499999999999), 'end_meg': np.float64(104.675)}, {'word': ' need', 'start': np.float64(92.44), 'end': np.float64(92.64), 'probability': np.float64(0.7318195104598999), 'start_meg': np.float64(104.675), 'end_meg': np.float64(104.875)}, {'word': ' to', 'start': np.float64(92.64), 'end': np.float64(92.72), 'probability': np.float64(0.9611021280288696), 'start_meg': np.float64(104.875), 'end_meg': np.float64(104.955)}, {'word': ' start', 'start': np.float64(92.72), 'end': np.float64(92.9), 'probability': np.float64(0.9589651226997375), 'start_meg': np.float64(104.955), 'end_meg': np.float64(105.135)}, {'word': ' from', 'start': np.float64(92.9), 'end': np.float64(93.1), 'probability': np.float64(0.9921799898147583), 'start_meg': np.float64(105.135), 'end_meg': np.float64(105.335)}, {'word': ' the', 'start': np.float64(93.1), 'end': np.float64(93.22), 'probability': np.float64(0.9907926321029663), 'start_meg': np.float64(105.335), 'end_meg': np.float64(105.455)}, {'word': ' start', 'start': np.float64(93.22), 'end': np.float64(93.38), 'probability': np.float64(0.9969180822372437), 'start_meg': np.float64(105.455), 'end_meg': np.float64(105.615)}, {'word': ' again.', 'start': np.float64(93.38), 'end': np.float64(93.7), 'probability': np.float64(0.970064103603363), 'start_meg': np.float64(105.615), 'end_meg': np.float64(105.935)}]"
20,93.96,94.4,Start again.,"[{'word': ' Start', 'start': np.float64(93.96), 'end': np.float64(94.2), 'probability': np.float64(0.030055828392505646)}, {'word': ' again.', 'start': np.float64(94.2), 'end': np.float64(94.4), 'probability': np.float64(0.8883113265037537)}, {'word': ' Yeah,', 'start': np.float64(94.58), 'end': np.float64(94.86), 'probability': np.float64(0.9270257949829102)}, {'word': ' have', 'start': np.float64(95.14), 'end': np.float64(95.28), 'probability': np.float64(0.9846916794776917)}, {'word': ' you', 'start': np.float64(95.28), 'end': np.float64(95.4), 'probability': np.float64(0.9977548718452454)}, {'word': ' watched', 'start': np.float64(95.4), 'end': np.float64(95.68), 'probability': np.float64(0.9881300926208496)}, {'word': ' like', 'start': np.float64(95.68), 'end': np.float64(95.9), 'probability': np.float64(0.6303017139434814)}, {'word': ' the', 'start': np.float64(95.9), 'end': np.float64(96.16), 'probability': np.float64(0.96865314245224)}, {'word': ' live', 'start': np.float64(96.16), 'end': np.float64(96.56), 'probability': np.float64(0.9785884618759155)}, {'word': ' action?', 'start': np.float64(96.56), 'end': np.float64(97.14), 'probability': np.float64(0.9283953309059143)}]",-0.4953724222445707,0.24992410838603973,106.195,106.635,"[{'word': ' Start', 'start': np.float64(93.96), 'end': np.float64(94.2), 'probability': np.float64(0.030055828392505646), 'start_meg': np.float64(106.195), 'end_meg': np.float64(106.435)}, {'word': ' again.', 'start': np.float64(94.2), 'end': np.float64(94.4), 'probability': np.float64(0.8883113265037537), 'start_meg': np.float64(106.435), 'end_meg': np.float64(106.635)}]"
21,94.58,97.14,"Yeah, have you watched like the live action?","[{'word': ' Yeah,', 'start': np.float64(94.58), 'end': np.float64(94.86), 'probability': np.float64(0.9270257949829102)}, {'word': ' have', 'start': np.float64(95.14), 'end': np.float64(95.28), 'probability': np.float64(0.9846916794776917)}, {'word': ' you', 'start': np.float64(95.28), 'end': np.float64(95.4), 'probability': np.float64(0.9977548718452454)}, {'word': ' watched', 'start': np.float64(95.4), 'end': np.float64(95.68), 'probability': np.float64(0.9881300926208496)}, {'word': ' like', 'start': np.float64(95.68), 'end': np.float64(95.9), 'probability': np.float64(0.6303017139434814)}, {'word': ' the', 'start': np.float64(95.9), 'end': np.float64(96.16), 'probability': np.float64(0.96865314245224)}, {'word': ' live', 'start': np.float64(96.16), 'end': np.float64(96.56), 'probability': np.float64(0.9785884618759155)}, {'word': ' action?', 'start': np.float64(96.56), 'end': np.float64(97.14), 'probability': np.float64(0.9283953309059143)}]",-0.4953724222445707,0.24992410838603973,106.815,109.375,"[{'word': ' Yeah,', 'start': np.float64(94.58), 'end': np.float64(94.86), 'probability': np.float64(0.9270257949829102), 'start_meg': np.float64(106.815), 'end_meg': np.float64(107.095)}, {'word': ' have', 'start': np.float64(95.14), 'end': np.float64(95.28), 'probability': np.float64(0.9846916794776917), 'start_meg': np.float64(107.375), 'end_meg': np.float64(107.515)}, {'word': ' you', 'start': np.float64(95.28), 'end': np.float64(95.4), 'probability': np.float64(0.9977548718452454), 'start_meg': np.float64(107.515), 'end_meg': np.float64(107.635)}, {'word': ' watched', 'start': np.float64(95.4), 'end': np.float64(95.68), 'probability': np.float64(0.9881300926208496), 'start_meg': np.float64(107.635), 'end_meg': np.float64(107.915)}, {'word': ' like', 'start': np.float64(95.68), 'end': np.float64(95.9), 'probability': np.float64(0.6303017139434814), 'start_meg': np.float64(107.915), 'end_meg': np.float64(108.135)}, {'word': ' the', 'start': np.float64(95.9), 'end': np.float64(96.16), 'probability': np.float64(0.96865314245224), 'start_meg': np.float64(108.135), 'end_meg': np.float64(108.395)}, {'word': ' live', 'start': np.float64(96.16), 'end': np.float64(96.56), 'probability': np.float64(0.9785884618759155), 'start_meg': np.float64(108.395), 'end_meg': np.float64(108.795)}, {'word': ' action?', 'start': np.float64(96.56), 'end': np.float64(97.14), 'probability': np.float64(0.9283953309059143), 'start_meg': np.float64(108.795), 'end_meg': np.float64(109.375)}]"
22,97.86,98.12,Maybe.,"[{'word': ' Maybe.', 'start': np.float64(97.86), 'end': np.float64(98.12), 'probability': np.float64(0.10160866379737854)}]",-0.4953724222445707,0.24992410838603973,110.095,110.355,"[{'word': ' Maybe.', 'start': np.float64(97.86), 'end': np.float64(98.12), 'probability': np.float64(0.10160866379737854), 'start_meg': np.float64(110.095), 'end_meg': np.float64(110.355)}]"
23,98.52,98.9,Yeah.,"[{'word': ' Yeah.', 'start': np.float64(98.52), 'end': np.float64(98.9), 'probability': np.float64(0.9599141478538513)}]",-0.4953724222445707,0.24992410838603973,110.755,111.135,"[{'word': ' Yeah.', 'start': np.float64(98.52), 'end': np.float64(98.9), 'probability': np.float64(0.9599141478538513), 'start_meg': np.float64(110.755), 'end_meg': np.float64(111.135)}]"
24,99.18,99.76,"Yeah, I saw that.","[{'word': ' Yeah,', 'start': np.float64(99.18), 'end': np.float64(99.44), 'probability': np.float64(0.5462298393249512)}, {'word': ' I', 'start': np.float64(99.44), 'end': np.float64(99.6), 'probability': np.float64(0.6341552138328552)}, {'word': ' saw', 'start': np.float64(99.6), 'end': np.float64(99.64), 'probability': np.float64(0.37753334641456604)}, {'word': ' that.', 'start': np.float64(99.64), 'end': np.float64(99.76), 'probability': np.float64(0.40868204832077026)}]",-0.4953724222445707,0.24992410838603973,111.415,111.995,"[{'word': ' Yeah,', 'start': np.float64(99.18), 'end': np.float64(99.44), 'probability': np.float64(0.5462298393249512), 'start_meg': np.float64(111.415), 'end_meg': np.float64(111.675)}, {'word': ' I', 'start': np.float64(99.44), 'end': np.float64(99.6), 'probability': np.float64(0.6341552138328552), 'start_meg': np.float64(111.675), 'end_meg': np.float64(111.835)}, {'word': ' saw', 'start': np.float64(99.6), 'end': np.float64(99.64), 'probability': np.float64(0.37753334641456604), 'start_meg': np.float64(111.835), 'end_meg': np.float64(111.875)}, {'word': ' that.', 'start': np.float64(99.64), 'end': np.float64(99.76), 'probability': np.float64(0.40868204832077026), 'start_meg': np.float64(111.875), 'end_meg': np.float64(111.995)}]"
25,102.04,103.72,"I don't know, I never watched it.","[{'word': ' I', 'start': np.float64(102.04), 'end': np.float64(102.48), 'probability': np.float64(0.5118793249130249)}, {'word': "" don't"", 'start': np.float64(102.48), 'end': np.float64(102.62), 'probability': np.float64(0.9270883798599243)}, {'word': ' know,', 'start': np.float64(102.62), 'end': np.float64(102.76), 'probability': np.float64(0.9876126646995544)}, {'word': ' I', 'start': np.float64(102.9), 'end': np.float64(102.92), 'probability': np.float64(0.9793609976768494)}, {'word': ' never', 'start': np.float64(102.92), 'end': np.float64(103.16), 'probability': np.float64(0.9410926103591919)}, {'word': ' watched', 'start': np.float64(103.16), 'end': np.float64(103.52), 'probability': np.float64(0.9085565209388733)}, {'word': ' it.', 'start': np.float64(103.52), 'end': np.float64(103.72), 'probability': np.float64(0.9794120192527771)}]",-0.37256578717912947,0.08361013233661652,114.275,115.955,"[{'word': ' I', 'start': np.float64(102.04), 'end': np.float64(102.48), 'probability': np.float64(0.5118793249130249), 'start_meg': np.float64(114.275), 'end_meg': np.float64(114.715)}, {'word': "" don't"", 'start': np.float64(102.48), 'end': np.float64(102.62), 'probability': np.float64(0.9270883798599243), 'start_meg': np.float64(114.715), 'end_meg': np.float64(114.855)}, {'word': ' know,', 'start': np.float64(102.62), 'end': np.float64(102.76), 'probability': np.float64(0.9876126646995544), 'start_meg': np.float64(114.855), 'end_meg': np.float64(114.995)}, {'word': ' I', 'start': np.float64(102.9), 'end': np.float64(102.92), 'probability': np.float64(0.9793609976768494), 'start_meg': np.float64(115.135), 'end_meg': np.float64(115.155)}, {'word': ' never', 'start': np.float64(102.92), 'end': np.float64(103.16), 'probability': np.float64(0.9410926103591919), 'start_meg': np.float64(115.155), 'end_meg': np.float64(115.395)}, {'word': ' watched', 'start': np.float64(103.16), 'end': np.float64(103.52), 'probability': np.float64(0.9085565209388733), 'start_meg': np.float64(115.395), 'end_meg': np.float64(115.755)}, {'word': ' it.', 'start': np.float64(103.52), 'end': np.float64(103.72), 'probability': np.float64(0.9794120192527771), 'start_meg': np.float64(115.755), 'end_meg': np.float64(115.955)}]"
26,104.06,105.5,"No, what is it good?","[{'word': ' No,', 'start': np.float64(104.06), 'end': np.float64(104.5), 'probability': np.float64(0.6955118775367737)}, {'word': ' what', 'start': np.float64(104.7), 'end': np.float64(104.86), 'probability': np.float64(0.3944045603275299)}, {'word': ' is', 'start': np.float64(104.86), 'end': np.float64(105.1), 'probability': np.float64(0.7907533645629883)}, {'word': ' it', 'start': np.float64(105.1), 'end': np.float64(105.24), 'probability': np.float64(0.9897660613059998)}, {'word': ' good?', 'start': np.float64(105.24), 'end': np.float64(105.5), 'probability': np.float64(0.590925931930542)}, {'word': ' You', 'start': np.float64(105.5), 'end': np.float64(105.82), 'probability': np.float64(0.43010684847831726)}, {'word': ' said', 'start': np.float64(105.82), 'end': np.float64(105.96), 'probability': np.float64(0.9922673106193542)}, {'word': ' it', 'start': np.float64(105.96), 'end': np.float64(106.04), 'probability': np.float64(0.9913074374198914)}, {'word': ' was', 'start': np.float64(106.04), 'end': np.float64(106.22), 'probability': np.float64(0.9991037249565125)}, {'word': ' bad.', 'start': np.float64(106.22), 'end': np.float64(106.56), 'probability': np.float64(0.9991230368614197)}]",-0.37256578717912947,0.08361013233661652,116.295,117.735,"[{'word': ' No,', 'start': np.float64(104.06), 'end': np.float64(104.5), 'probability': np.float64(0.6955118775367737), 'start_meg': np.float64(116.295), 'end_meg': np.float64(116.735)}, {'word': ' what', 'start': np.float64(104.7), 'end': np.float64(104.86), 'probability': np.float64(0.3944045603275299), 'start_meg': np.float64(116.935), 'end_meg': np.float64(117.095)}, {'word': ' is', 'start': np.float64(104.86), 'end': np.float64(105.1), 'probability': np.float64(0.7907533645629883), 'start_meg': np.float64(117.095), 'end_meg': np.float64(117.335)}, {'word': ' it', 'start': np.float64(105.1), 'end': np.float64(105.24), 'probability': np.float64(0.9897660613059998), 'start_meg': np.float64(117.335), 'end_meg': np.float64(117.475)}, {'word': ' good?', 'start': np.float64(105.24), 'end': np.float64(105.5), 'probability': np.float64(0.590925931930542), 'start_meg': np.float64(117.475), 'end_meg': np.float64(117.735)}]"
27,105.5,106.56,You said it was bad.,"[{'word': ' You', 'start': np.float64(105.5), 'end': np.float64(105.82), 'probability': np.float64(0.43010684847831726)}, {'word': ' said', 'start': np.float64(105.82), 'end': np.float64(105.96), 'probability': np.float64(0.9922673106193542)}, {'word': ' it', 'start': np.float64(105.96), 'end': np.float64(106.04), 'probability': np.float64(0.9913074374198914)}, {'word': ' was', 'start': np.float64(106.04), 'end': np.float64(106.22), 'probability': np.float64(0.9991037249565125)}, {'word': ' bad.', 'start': np.float64(106.22), 'end': np.float64(106.56), 'probability': np.float64(0.9991230368614197)}]",-0.37256578717912947,0.08361013233661652,117.735,118.795,"[{'word': ' You', 'start': np.float64(105.5), 'end': np.float64(105.82), 'probability': np.float64(0.43010684847831726), 'start_meg': np.float64(117.735), 'end_meg': np.float64(118.05499999999999)}, {'word': ' said', 'start': np.float64(105.82), 'end': np.float64(105.96), 'probability': np.float64(0.9922673106193542), 'start_meg': np.float64(118.05499999999999), 'end_meg': np.float64(118.195)}, {'word': ' it', 'start': np.float64(105.96), 'end': np.float64(106.04), 'probability': np.float64(0.9913074374198914), 'start_meg': np.float64(118.195), 'end_meg': np.float64(118.275)}, {'word': ' was', 'start': np.float64(106.04), 'end': np.float64(106.22), 'probability': np.float64(0.9991037249565125), 'start_meg': np.float64(118.275), 'end_meg': np.float64(118.455)}, {'word': ' bad.', 'start': np.float64(106.22), 'end': np.float64(106.56), 'probability': np.float64(0.9991230368614197), 'start_meg': np.float64(118.455), 'end_meg': np.float64(118.795)}]"
28,107.22,107.66,Okay.,"[{'word': ' Okay.', 'start': np.float64(107.22), 'end': np.float64(107.66), 'probability': np.float64(0.22320298850536346)}]",-0.37256578717912947,0.08361013233661652,119.455,119.895,"[{'word': ' Okay.', 'start': np.float64(107.22), 'end': np.float64(107.66), 'probability': np.float64(0.22320298850536346), 'start_meg': np.float64(119.455), 'end_meg': np.float64(119.895)}]"
29,110.88,114.5,"I guess, I guess I will maybe once I like rewatch the show again.","[{'word': ' I', 'start': np.float64(110.88), 'end': np.float64(111.32), 'probability': np.float64(0.9700249433517456)}, {'word': ' guess,', 'start': np.float64(111.32), 'end': np.float64(111.5), 'probability': np.float64(0.9319332242012024)}, {'word': ' I', 'start': np.float64(111.72), 'end': np.float64(111.78), 'probability': np.float64(0.9943472743034363)}, {'word': ' guess', 'start': np.float64(111.78), 'end': np.float64(111.94), 'probability': np.float64(0.9628621339797974)}, {'word': ' I', 'start': np.float64(111.94), 'end': np.float64(112.24), 'probability': np.float64(0.6006163358688354)}, {'word': ' will', 'start': np.float64(112.24), 'end': np.float64(112.4), 'probability': np.float64(0.9891836643218994)}, {'word': ' maybe', 'start': np.float64(112.4), 'end': np.float64(112.74), 'probability': np.float64(0.9719404578208923)}, {'word': ' once', 'start': np.float64(112.74), 'end': np.float64(113.02), 'probability': np.float64(0.989072322845459)}, {'word': ' I', 'start': np.float64(113.02), 'end': np.float64(113.14), 'probability': np.float64(0.9753492474555969)}, {'word': ' like', 'start': np.float64(113.14), 'end': np.float64(113.32), 'probability': np.float64(0.9072799682617188)}, {'word': ' rewatch', 'start': np.float64(113.32), 'end': np.float64(113.68), 'probability': np.float64(0.8418906331062317)}, {'word': ' the', 'start': np.float64(113.68), 'end': np.float64(113.9), 'probability': np.float64(0.9772917032241821)}, {'word': ' show', 'start': np.float64(113.9), 'end': np.float64(114.1), 'probability': np.float64(0.9981392621994019)}, {'word': ' again.', 'start': np.float64(114.1), 'end': np.float64(114.5), 'probability': np.float64(0.9977173805236816)}]",-0.37256578717912947,0.08361013233661652,123.115,126.735,"[{'word': ' I', 'start': np.float64(110.88), 'end': np.float64(111.32), 'probability': np.float64(0.9700249433517456), 'start_meg': np.float64(123.115), 'end_meg': np.float64(123.55499999999999)}, {'word': ' guess,', 'start': np.float64(111.32), 'end': np.float64(111.5), 'probability': np.float64(0.9319332242012024), 'start_meg': np.float64(123.55499999999999), 'end_meg': np.float64(123.735)}, {'word': ' I', 'start': np.float64(111.72), 'end': np.float64(111.78), 'probability': np.float64(0.9943472743034363), 'start_meg': np.float64(123.955), 'end_meg': np.float64(124.015)}, {'word': ' guess', 'start': np.float64(111.78), 'end': np.float64(111.94), 'probability': np.float64(0.9628621339797974), 'start_meg': np.float64(124.015), 'end_meg': np.float64(124.175)}, {'word': ' I', 'start': np.float64(111.94), 'end': np.float64(112.24), 'probability': np.float64(0.6006163358688354), 'start_meg': np.float64(124.175), 'end_meg': np.float64(124.475)}, {'word': ' will', 'start': np.float64(112.24), 'end': np.float64(112.4), 'probability': np.float64(0.9891836643218994), 'start_meg': np.float64(124.475), 'end_meg': np.float64(124.635)}, {'word': ' maybe', 'start': np.float64(112.4), 'end': np.float64(112.74), 'probability': np.float64(0.9719404578208923), 'start_meg': np.float64(124.635), 'end_meg': np.float64(124.975)}, {'word': ' once', 'start': np.float64(112.74), 'end': np.float64(113.02), 'probability': np.float64(0.989072322845459), 'start_meg': np.float64(124.975), 'end_meg': np.float64(125.255)}, {'word': ' I', 'start': np.float64(113.02), 'end': np.float64(113.14), 'probability': np.float64(0.9753492474555969), 'start_meg': np.float64(125.255), 'end_meg': np.float64(125.375)}, {'word': ' like', 'start': np.float64(113.14), 'end': np.float64(113.32), 'probability': np.float64(0.9072799682617188), 'start_meg': np.float64(125.375), 'end_meg': np.float64(125.55499999999999)}, {'word': ' rewatch', 'start': np.float64(113.32), 'end': np.float64(113.68), 'probability': np.float64(0.8418906331062317), 'start_meg': np.float64(125.55499999999999), 'end_meg': np.float64(125.915)}, {'word': ' the', 'start': np.float64(113.68), 'end': np.float64(113.9), 'probability': np.float64(0.9772917032241821), 'start_meg': np.float64(125.915), 'end_meg': np.float64(126.135)}, {'word': ' show', 'start': np.float64(113.9), 'end': np.float64(114.1), 'probability': np.float64(0.9981392621994019), 'start_meg': np.float64(126.135), 'end_meg': np.float64(126.335)}, {'word': ' again.', 'start': np.float64(114.1), 'end': np.float64(114.5), 'probability': np.float64(0.9977173805236816), 'start_meg': np.float64(126.335), 'end_meg': np.float64(126.735)}]"
30,114.88,116.8,I'm saying you can imagine a pro off into that.,"[{'word': "" I'm"", 'start': np.float64(114.88), 'end': np.float64(114.98), 'probability': np.float64(0.18748162873089314)}, {'word': ' saying', 'start': np.float64(114.98), 'end': np.float64(115.22), 'probability': np.float64(0.6626178622245789)}, {'word': ' you', 'start': np.float64(115.22), 'end': np.float64(115.46), 'probability': np.float64(0.2508339583873749)}, {'word': ' can', 'start': np.float64(115.46), 'end': np.float64(115.52), 'probability': np.float64(0.5477907061576843)}, {'word': ' imagine', 'start': np.float64(115.52), 'end': np.float64(115.76), 'probability': np.float64(0.2117365151643753)}, {'word': ' a', 'start': np.float64(115.76), 'end': np.float64(115.98), 'probability': np.float64(0.5519425868988037)}, {'word': ' pro', 'start': np.float64(115.98), 'end': np.float64(116.2), 'probability': np.float64(0.3168676197528839)}, {'word': ' off', 'start': np.float64(116.2), 'end': np.float64(116.42), 'probability': np.float64(0.21404652297496796)}, {'word': ' into', 'start': np.float64(116.42), 'end': np.float64(116.62), 'probability': np.float64(0.2918865382671356)}, {'word': ' that.', 'start': np.float64(116.62), 'end': np.float64(116.8), 'probability': np.float64(0.8782336711883545)}]",-0.37256578717912947,0.08361013233661652,127.115,129.035,"[{'word': "" I'm"", 'start': np.float64(114.88), 'end': np.float64(114.98), 'probability': np.float64(0.18748162873089314), 'start_meg': np.float64(127.115), 'end_meg': np.float64(127.215)}, {'word': ' saying', 'start': np.float64(114.98), 'end': np.float64(115.22), 'probability': np.float64(0.6626178622245789), 'start_meg': np.float64(127.215), 'end_meg': np.float64(127.455)}, {'word': ' you', 'start': np.float64(115.22), 'end': np.float64(115.46), 'probability': np.float64(0.2508339583873749), 'start_meg': np.float64(127.455), 'end_meg': np.float64(127.695)}, {'word': ' can', 'start': np.float64(115.46), 'end': np.float64(115.52), 'probability': np.float64(0.5477907061576843), 'start_meg': np.float64(127.695), 'end_meg': np.float64(127.755)}, {'word': ' imagine', 'start': np.float64(115.52), 'end': np.float64(115.76), 'probability': np.float64(0.2117365151643753), 'start_meg': np.float64(127.755), 'end_meg': np.float64(127.995)}, {'word': ' a', 'start': np.float64(115.76), 'end': np.float64(115.98), 'probability': np.float64(0.5519425868988037), 'start_meg': np.float64(127.995), 'end_meg': np.float64(128.215)}, {'word': ' pro', 'start': np.float64(115.98), 'end': np.float64(116.2), 'probability': np.float64(0.3168676197528839), 'start_meg': np.float64(128.215), 'end_meg': np.float64(128.435)}, {'word': ' off', 'start': np.float64(116.2), 'end': np.float64(116.42), 'probability': np.float64(0.21404652297496796), 'start_meg': np.float64(128.435), 'end_meg': np.float64(128.655)}, {'word': ' into', 'start': np.float64(116.42), 'end': np.float64(116.62), 'probability': np.float64(0.2918865382671356), 'start_meg': np.float64(128.655), 'end_meg': np.float64(128.85500000000002)}, {'word': ' that.', 'start': np.float64(116.62), 'end': np.float64(116.8), 'probability': np.float64(0.8782336711883545), 'start_meg': np.float64(128.85500000000002), 'end_meg': np.float64(129.035)}]"
31,117.74000000000001,120.38,"Oh, no, I have it.","[{'word': ' Oh,', 'start': np.float64(117.74000000000001), 'end': np.float64(118.18), 'probability': np.float64(0.48819801211357117)}, {'word': ' no,', 'start': np.float64(118.18), 'end': np.float64(118.62), 'probability': np.float64(0.7381487488746643)}, {'word': ' I', 'start': np.float64(119.9), 'end': np.float64(119.96), 'probability': np.float64(0.9475783705711365)}, {'word': ' have', 'start': np.float64(119.96), 'end': np.float64(120.14), 'probability': np.float64(0.49791085720062256)}, {'word': ' it.', 'start': np.float64(120.14), 'end': np.float64(120.38), 'probability': np.float64(0.9438391327857971)}, {'word': ' Is', 'start': np.float64(120.56), 'end': np.float64(120.62), 'probability': np.float64(0.9814485907554626)}, {'word': ' that', 'start': np.float64(120.62), 'end': np.float64(120.78), 'probability': np.float64(0.9959602952003479)}, {'word': ' one,', 'start': np.float64(120.78), 'end': np.float64(120.94), 'probability': np.float64(0.9365676641464233)}, {'word': ' is', 'start': np.float64(121.08), 'end': np.float64(121.52), 'probability': np.float64(0.9791026711463928)}, {'word': ' that', 'start': np.float64(121.52), 'end': np.float64(121.66), 'probability': np.float64(0.9984886646270752)}, {'word': ' one', 'start': np.float64(121.66), 'end': np.float64(121.8), 'probability': np.float64(0.9886210560798645)}, {'word': ' good?', 'start': np.float64(121.8), 'end': np.float64(122.1), 'probability': np.float64(0.6570186614990234)}]",-0.37256578717912947,0.08361013233661652,129.97500000000002,132.615,"[{'word': ' Oh,', 'start': np.float64(117.74000000000001), 'end': np.float64(118.18), 'probability': np.float64(0.48819801211357117), 'start_meg': np.float64(129.97500000000002), 'end_meg': np.float64(130.41500000000002)}, {'word': ' no,', 'start': np.float64(118.18), 'end': np.float64(118.62), 'probability': np.float64(0.7381487488746643), 'start_meg': np.float64(130.41500000000002), 'end_meg': np.float64(130.85500000000002)}, {'word': ' I', 'start': np.float64(119.9), 'end': np.float64(119.96), 'probability': np.float64(0.9475783705711365), 'start_meg': np.float64(132.135), 'end_meg': np.float64(132.195)}, {'word': ' have', 'start': np.float64(119.96), 'end': np.float64(120.14), 'probability': np.float64(0.49791085720062256), 'start_meg': np.float64(132.195), 'end_meg': np.float64(132.375)}, {'word': ' it.', 'start': np.float64(120.14), 'end': np.float64(120.38), 'probability': np.float64(0.9438391327857971), 'start_meg': np.float64(132.375), 'end_meg': np.float64(132.615)}]"
